"servers";"round";"QsizeAtStart";"busySrvAtStart";"deltaServed";"avgD";"avgQ";"avgU"
8;76;0;7;71;13,3802816901408;0,263888888888889;0,563865740740741
8;77;0;8;72;40,6527777777778;0,813055555555556;0,650486111111111
8;78;0;7;58;9,27586206896552;0,183611111111111;0,429166666666667
8;79;0;7;71;48,5774647887324;0,958055555555556;0,656018518518519
8;80;0;7;74;196,013513513514;4,26194444444444;0,730231481481482
8;81;0;8;71;472,239436619718;12,0005555555556;0,698032407407407
8;82;0;7;73;7,73972602739726;0,168611111111111;0,493402777777778
8;83;0;8;62;309,774193548387;7,75805555555556;0,685324074074074
8;84;0;8;78;285,192307692308;7,04222222222222;0,704930555555556
8;85;0;8;69;112,579710144928;3,45222222222222;0,724375
8;86;0;8;75;43,1866666666667;0,9125;0,687731481481481
8;87;0;8;65;87,6769230769231;1,81388888888889;0,62224537037037
8;88;0;7;63;19,015873015873;0,332777777777778;0,523449074074074
8;89;0;8;77;337,701298701299;7,22305555555556;0,748171296296296
8;90;0;8;72;173,833333333333;4,04916666666667;0,670393518518518
8;91;0;8;62;59,1612903225806;1,13027777777778;0,666296296296296
8;92;0;8;86;233,06976744186;5,56777777777778;0,742824074074074
8;93;0;7;79;415,506329113924;10,5902777777778;0,739953703703704
8;94;0;8;69;30,4782608695652;0,584166666666667;0,534282407407407
8;95;0;7;62;71,6612903225806;1,23416666666667;0,639421296296296
8;96;0;7;75;123,893333333333;2,58111111111111;0,667731481481482
8;97;0;8;74;26,4594594594595;0,609444444444444;0,641388888888889
8;98;0;8;72;98,3888888888889;1,96777777777778;0,624212962962963
8;99;0;8;68;67,5294117647059;1,61722222222222;0,693773148148148
8;100;0;8;70;26,7571428571429;0,7225;0,608356481481481
9;1;0;9;72;380,625;11,3597222222222;0,750416666666667
9;2;0;9;84;179,821428571429;4,19583333333333;0,738449074074074
9;3;0;8;60;17,8333333333333;0,297222222222222;0,564027777777778
9;4;0;9;83;244,349397590361;5,86805555555556;0,710115740740741
9;5;0;9;89;179,011235955056;4,42944444444444;0,642013888888889
9;6;0;9;68;31,1029411764706;0,5875;0,592337962962963
9;7;0;8;60;362,683333333333;7,36222222222222;0,728981481481481
9;8;0;9;52;12,0769230769231;0,318333333333333;0,409421296296296
9;9;0;8;84;290,333333333333;6,9325;0,716689814814815
9;10;0;9;74;223,310810810811;5,54694444444444;0,672638888888889
9;11;0;9;72;59,7222222222222;1,19444444444444;0,539537037037037
9;12;0;9;77;258,857142857143;7,61472222222222;0,731412037037037
9;13;0;9;78;73,0897435897436;1,58361111111111;0,656157407407407
9;14;0;9;88;311,238636363636;7,60805555555556;0,749722222222222
9;15;0;9;74;38,5540540540541;0,856944444444444;0,632800925925926
9;16;0;8;65;95,9230769230769;2,22027777777778;0,72224537037037
9;17;0;9;82;51;1,16166666666667;0,591087962962963
9;18;0;8;82;102,158536585366;2,32944444444444;0,647199074074074
9;19;0;9;79;233,088607594937;5,115;0,716666666666667
9;20;0;8;70;19,3714285714286;0,417222222222222;0,633541666666667
9;21;0;9;81;75,7777777777778;1,705;0,692291666666667
9;22;0;9;69;246,536231884058;4,74194444444444;0,602430555555556
9;23;0;9;76;80,7236842105263;1,70416666666667;0,673055555555556
9;24;0;9;77;84;1,79666666666667;0,646990740740741
9;25;0;9;88;191,965909090909;4,76416666666667;0,749884259259259
9;26;0;9;74;330,121621621622;6,78583333333333;0,761759259259259
9;27;0;9;72;531,513888888889;14,8330555555556;0,751921296296296
9;28;0;9;77;179,298701298701;3,89083333333333;0,729236111111111
9;29;0;8;63;48,3174603174603;0,960277777777778;0,538287037037037
9;30;0;9;73;120,86301369863;3,30277777777778;0,648287037037037
9;31;0;9;69;197,072463768116;4,27638888888889;0,706087962962963
9;32;0;9;53;13,9056603773585;0,204722222222222;0,527962962962963
9;33;0;8;73;263;5,83555555555556;0,711087962962963
9;34;0;9;65;9,23076923076923;0,166666666666667;0,539398148148148
9;35;0;8;65;495,4;9,40888888888889;0,761203703703704
9;36;0;9;82;482,560975609756;14,1913888888889;0,753518518518518
9;37;0;8;62;129,467741935484;2,24361111111111;0,651712962962963
9;38;0;8;56;30,2857142857143;0,471111111111111;0,467824074074074
9;39;0;9;68;113,205882352941;2,13833333333333;0,662708333333333
9;40;0;8;82;83,9024390243902;1,95138888888889;0,614212962962963
9;41;0;9;78;281,871794871795;6,66388888888889;0,747662037037037
9;42;0;9;70;133,028571428571;2,9825;0,685925925925926
9;43;0;8;69;146,521739130435;4,0175;0,706365740740741
9;44;0;9;60;121,25;2,92916666666667;0,73224537037037
9;45;0;8;77;39,2207792207792;1,12611111111111;0,646157407407407
9;46;0;9;69;285,507246376812;5,47222222222222;0,712453703703704
9;47;0;8;79;107,240506329114;2,58416666666667;0,716458333333333
9;48;0;9;70;36,4428571428571;0,708611111111111;0,477893518518519
9;49;0;9;67;73,2985074626866;1,36416666666667;0,621828703703704
9;50;0;9;78;19,8205128205128;0,468611111111111;0,569305555555556
9;51;0;9;70;75,5285714285714;1,46861111111111;0,653865740740741
9;52;0;9;76;62,5921052631579;1,32138888888889;0,687175925925926
9;53;0;9;77;466,064935064935;10,0227777777778;0,750833333333333
9;54;0;9;68;61,7794117647059;1,16694444444444;0,570810185185185
9;55;0;9;61;9,80327868852459;0,478611111111111;0,605671296296296
9;56;0;8;56;122,392857142857;1,91944444444444;0,657638888888889
9;57;0;9;63;135,873015873016;2,37777777777778;0,626203703703704
9;58;0;9;86;182,674418604651;4,75611111111111;0,735416666666667
9;59;0;9;71;120,366197183099;2,40916666666667;0,658217592592593
9;60;0;9;92;286,195652173913;7,34277777777778;0,753657407407407
9;61;0;9;71;41,7605633802817;0,823611111111111;0,686643518518519
9;62;0;8;86;134,988372093023;3,35222222222222;0,709097222222222
9;63;0;8;77;247,753246753247;5,73138888888889;0,746365740740741
9;64;0;9;56;23,4464285714286;0,364722222222222;0,515601851851852
9;65;0;9;58;37,6724137931034;0,652777777777778;0,607430555555556
9;66;0;9;62;135,596774193548;3,13472222222222;0,698587962962963
9;67;0;9;65;310,507692307692;8,44;0,633449074074074
9;68;0;9;71;5,87323943661972;0,115833333333333;0,549652777777778
9;69;0;9;57;24,3508771929825;0,385555555555556;0,526574074074074
9;70;0;8;74;138,324324324324;3,46638888888889;0,631342592592593
9;71;0;8;68;210,132352941176;5,34916666666667;0,690694444444444
9;72;0;9;75;169,133333333333;6,42666666666667;0,704074074074074
9;73;0;8;75;91,7466666666667;1,91138888888889;0,708263888888889
9;74;0;9;76;117,552631578947;2,48805555555556;0,692962962962963
9;75;0;8;80;589,075;15,585;0,755462962962963
9;76;0;9;68;102,823529411765;1,94222222222222;0,645740740740741
9;77;0;9;76;124,355263157895;3,34583333333333;0,692152777777778
9;78;0;9;69;110,072463768116;2,10972222222222;0,604328703703704
9;79;0;8;85;23,4705882352941;0,554166666666667;0,661458333333333
9;80;0;9;72;103,152777777778;2,25222222222222;0,666643518518519
9;81;0;9;69;38,536231884058;0,760833333333333;0,612222222222222
9;82;0;9;75;86,4;1,83388888888889;0,659560185185185
9;83;0;9;75;278,653333333333;5,80527777777778;0,76400462962963
9;84;0;9;75;105,746666666667;2,47916666666667;0,667546296296296
9;85;0;9;70;141,8;3,1075;0,733564814814815
9;86;0;9;69;24,7971014492754;0,475277777777778;0,593634259259259
9;87;0;8;67;430,522388059701;10,9302777777778;0,749814814814815
9;88;0;9;61;31,9672131147541;0,635555555555556;0,645277777777778
9;89;0;9;89;158,505617977528;3,91861111111111;0,629652777777778
9;90;0;9;44;59,1818181818182;0,871111111111111;0,570185185185185
9;91;0;9;61;124,327868852459;2,22361111111111;0,659837962962963
9;92;0;9;55;68,3454545454545;1,08305555555556;0,58150462962963
9;93;0;9;62;93,0806451612903;1,60305555555556;0,615416666666667
9;94;0;9;78;348,935897435897;8,74138888888889;0,75099537037037
9;95;0;9;66;19,3636363636364;0,3625;0,615810185185185
9;96;0;8;52;0,673076923076923;0,100277777777778;0,445671296296296
9;97;0;9;73;89,8493150684932;1,82194444444444;0,665162037037037
9;98;0;9;76;173,763157894737;3,66833333333333;0,68099537037037
9;99;0;9;74;150,648648648649;3,25083333333333;0,718611111111111
9;100;0;9;85;21,0470588235294;0,496944444444444;0,619027777777778
10;1;0;9;73;322,383561643836;7,7875;0,850648148148148
10;2;0;9;60;12,05;0,296388888888889;0,584467592592593
10;3;0;10;95;164,305263157895;4,33583333333333;0,806365740740741
10;4;0;10;79;23,8354430379747;0,523055555555556;0,66287037037037
10;5;0;10;78;57,6025641025641;1,46138888888889;0,720185185185185
10;6;0;9;80;103,725;2,42055555555556;0,780740740740741
10;7;0;10;64;4,359375;0,0775;0,514930555555556
10;8;0;9;63;4,63492063492064;0,0811111111111111;0,512638888888889
10;9;0;10;77;36,961038961039;0,790555555555556;0,709953703703704
10;10;0;10;76;8,73684210526316;0,184444444444444;0,595023148148148
10;11;0;10;73;81,1095890410959;1,64472222222222;0,634606481481481
10;12;0;10;75;37,32;0,7775;0,704768518518519
10;13;0;9;92;85,8913043478261;2,20138888888889;0,795092592592593
10;14;0;10;83;57,6626506024096;1,32944444444444;0,716064814814815
10;15;0;10;62;92,7258064516129;2,32972222222222;0,693032407407407
10;16;0;9;86;15,2558139534884;0,364444444444444;0,621365740740741
10;17;0;10;90;64,4777777777778;1,61194444444444;0,648078703703704
10;18;0;10;69;41,4347826086956;0,794166666666667;0,664513888888889
10;19;0;10;71;22,1267605633803;0,436388888888889;0,583703703703704
10;20;0;10;69;648,782608695652;18,5605555555556;0,828263888888889
10;21;0;10;70;35,0857142857143;0,682222222222222;0,628148148148148
10;22;0;9;71;140,112676056338;2,76333333333333;0,646111111111111
10;23;0;10;75;5,32;0,115;0,626828703703704
10;24;0;9;73;12,027397260274;0,243888888888889;0,624513888888889
10;25;0;10;68;26,8970588235294;0,535555555555556;0,711412037037037
10;26;0;9;64;77,453125;1,37694444444444;0,692291666666667
10;27;0;10;67;29,134328358209;0,542222222222222;0,601736111111111
10;28;0;10;65;134,784615384615;2,61527777777778;0,749421296296296
10;29;0;9;69;106,304347826087;2,25888888888889;0,679884259259259
10;30;0;10;77;15,2467532467532;0,326111111111111;0,507060185185185
10;31;0;10;81;156;3,51;0,733888888888889
10;32;0;10;62;12,0483870967742;0,333611111111111;0,610787037037037
10;33;0;10;68;6,36764705882353;0,191944444444444;0,610277777777778
10;34;0;10;72;104,430555555556;2,31083333333333;0,785555555555556
10;35;0;9;74;43;0,883888888888889;0,686134259259259
10;36;0;10;75;165,52;3,44833333333333;0,74412037037037
10;37;0;10;75;10,0133333333333;0,208611111111111;0,627314814814815
10;38;0;9;90;58,4777777777778;1,46194444444444;0,724166666666667
10;39;0;10;68;13,0588235294118;0,246666666666667;0,625300925925926
10;40;0;10;72;42,1944444444444;0,843888888888889;0,640069444444444
10;41;0;10;78;20,7051282051282;0,481111111111111;0,716990740740741
10;42;0;10;82;66,1829268292683;1,60416666666667;0,628819444444444
10;43;0;10;81;17,4567901234568;0,392777777777778;0,691944444444444
10;44;0;9;82;30,3170731707317;0,706388888888889;0,701782407407407
10;45;0;10;71;251,408450704225;5,995;0,747777777777778
10;46;0;10;72;111,736111111111;2,54805555555556;0,730787037037037
10;47;0;10;71;20,9014084507042;0,465;0,677222222222222
10;48;0;10;81;104,395061728395;2,34888888888889;0,809722222222222
10;49;0;10;78;24,5128205128205;0,531111111111111;0,685439814814815
10;50;0;10;70;15,6;0,303333333333333;0,628217592592593
10;51;0;10;70;175,442857142857;4,89805555555556;0,842314814814815
10;52;0;10;70;12,4142857142857;0,241388888888889;0,642291666666667
10;53;0;10;60;59,6166666666667;1,14361111111111;0,667847222222222
10;54;0;10;80;94,6625;2,11694444444444;0,669583333333333
10;55;0;10;64;8,21875;0,215;0,575671296296296
10;56;0;10;76;47,3289473684211;0,999166666666667;0,645555555555556
10;57;0;10;62;12,0322580645161;0,207222222222222;0,599398148148148
10;58;0;10;73;179,424657534247;3,63833333333333;0,78787037037037
10;59;0;9;66;115,181818181818;2,11166666666667;0,646898148148148
10;60;0;10;70;128,271428571429;2,61916666666667;0,783263888888889
10;61;0;10;63;150,238095238095;3,06444444444444;0,683472222222222
10;62;0;10;63;2,63492063492063;0,0461111111111111;0,492685185185185
10;63;0;10;75;448,24;11,4388888888889;0,836111111111111
10;64;0;9;70;9,52857142857143;0,185277777777778;0,608611111111111
10;65;0;10;72;21;0,42;0,632777777777778
10;66;0;10;78;127,282051282051;2,88222222222222;0,818541666666667
10;67;0;10;80;112,275;2,495;0,663449074074074
10;68;0;10;72;66,375;1,3275;0,696412037037037
10;69;0;10;54;2,40740740740741;0,0361111111111111;0,435486111111111
