"Data","Hora.Chegada","Chamada","Hora.Chamada","Guiche","Tempo.Espera","arrivalTimestamp","servStartTimestamp","turno","Tipo","waitingTime","servDuration","timediff"
"2016/02/03","17:06:06","A054","17:07:01","5","0",2016-02-03 17:06:06,2016-02-03 17:07:01,"2","A",55,2107,576
"2016/02/03","17:23:43","A055","17:24:27","9","0",2016-02-03 17:23:43,2016-02-03 17:24:27,"2","A",44,4939,787
"2016/02/03","17:31:39","A056","17:33:40","6","2",2016-02-03 17:31:39,2016-02-03 17:33:40,"2","A",121,582,476
"2016/02/03","17:32:32","A057","17:38:33","1","6",2016-02-03 17:32:32,2016-02-03 17:38:33,"2","A",361,595,53
"2016/02/03","17:39:54","A058","17:42:08","5","2",2016-02-03 17:39:54,2016-02-03 17:42:08,"2","A",134,294,442
"2016/02/03","17:41:56","A059","17:43:22","6","1",2016-02-03 17:41:56,2016-02-03 17:43:22,"2","A",86,916,122
"2016/02/03","17:43:10","A060","17:47:02","5","3",2016-02-03 17:43:10,2016-02-03 17:47:02,"2","A",232,381,74
"2016/02/03","17:46:53","A061","17:48:28","1","1",2016-02-03 17:46:53,2016-02-03 17:48:28,"2","A",95,1967,223
"2016/02/03","17:51:59","A062","17:53:23","5","1",2016-02-03 17:51:59,2016-02-03 17:53:23,"2","A",84,1132,306
"2016/02/03","17:54:38","A063","17:58:38","6","4",2016-02-03 17:54:38,2016-02-03 17:58:38,"2","A",240,699,159
"2016/02/03","18:10:09","A064","18:10:17","6","0",2016-02-03 18:10:09,2016-02-03 18:10:17,"3","A",8,4124,931
"2016/02/03","18:11:43","A065","18:12:15","5","0",2016-02-03 18:11:43,2016-02-03 18:12:15,"3","A",32,478,94
"2016/02/03","18:14:50","A066","18:20:13","5","5",2016-02-03 18:14:50,2016-02-03 18:20:13,"3","A",323,387,187
"2016/02/03","18:15:13","A067","18:21:15","1","6",2016-02-03 18:15:13,2016-02-03 18:21:15,"3","A",362,2589,23
"2016/02/03","18:25:08","A068","18:26:40","5","1",2016-02-03 18:25:08,2016-02-03 18:26:40,"3","A",92,1075,595
"2016/02/03","18:41:12","E005","18:42:49","3","1",2016-02-03 18:41:12,2016-02-03 18:42:49,"3","E",97,837,964
"2016/02/03","18:44:22","A069","18:44:35","5","0",2016-02-03 18:44:22,2016-02-03 18:44:35,"3","A",13,919,190
"2016/02/03","18:46:12","A070","18:46:46","9","0",2016-02-03 18:46:12,2016-02-03 18:46:46,"3","A",34,612,110
"2016/02/03","18:56:40","A071","18:56:46","3","0",2016-02-03 18:56:40,2016-02-03 18:56:46,"3","A",6,487,628
"2016/02/03","18:56:50","A072","18:56:58","9","0",2016-02-03 18:56:50,2016-02-03 18:56:58,"3","A",8,1577,10
"2016/02/03","18:57:25","A073","18:59:54","5","2",2016-02-03 18:57:25,2016-02-03 18:59:54,"3","A",149,3489,35
"2016/02/03","19:04:21","A074","19:04:24","1","0",2016-02-03 19:04:21,2016-02-03 19:04:24,"3","A",3,2438,416
"2016/02/03","19:04:27","A075","19:04:53","3","0",2016-02-03 19:04:27,2016-02-03 19:04:53,"3","A",26,1239,6
"2016/02/03","19:04:46","E006","19:25:32","3","20",2016-02-03 19:04:46,2016-02-03 19:25:32,"3","E",1246,603,19
"2016/02/03","19:05:41","A076","19:23:15","9","17",2016-02-03 19:05:41,2016-02-03 19:23:15,"3","A",1054,450,55
"2016/02/03","19:08:08","AP001","19:19:01","6","10",2016-02-03 19:08:08,2016-02-03 19:19:01,"3","AP",653,1493,147
"2016/02/03","19:09:18","A077","19:35:35","3","26",2016-02-03 19:09:18,2016-02-03 19:35:35,"3","A",1577,27,70
"2016/02/03","19:09:36","A078","19:36:02","3","26",2016-02-03 19:09:36,2016-02-03 19:36:02,"3","A",1586,2315,18
"2016/02/03","19:24:56","A079","19:41:14","9","16",2016-02-03 19:24:56,2016-02-03 19:41:14,"3","A",978,912,920
"2016/02/03","19:26:27","E007","19:30:45","9","4",2016-02-03 19:26:27,2016-02-03 19:30:45,"3","E",258,629,91
"2016/02/03","19:29:49","A080","19:43:54","6","14",2016-02-03 19:29:49,2016-02-03 19:43:54,"3","A",845,28,202
"2016/02/03","19:30:12","A081","19:44:22","6","14",2016-02-03 19:30:12,2016-02-03 19:44:22,"3","A",850,1859,23
"2016/02/03","19:42:23","A083","19:56:26","9","14",2016-02-03 19:42:23,2016-02-03 19:56:26,"3","A",843,162,37
"2016/02/03","19:50:47","A084","19:58:03","5","7",2016-02-03 19:50:47,2016-02-03 19:58:03,"3","A",436,408,504
"2016/02/03","19:53:47","A085","19:59:08","9","5",2016-02-03 19:53:47,2016-02-03 19:59:08,"3","A",321,473,180
"2016/02/03","19:54:05","A086","20:04:51","5","10",2016-02-03 19:54:05,2016-02-03 20:04:51,"3","A",646,1102,18
"2016/02/03","20:09:11","A089","20:15:21","6","6",2016-02-03 20:09:11,2016-02-03 20:15:21,"3","A",370,1728,103
"2016/02/03","20:22:18","A090","20:23:13","5","0",2016-02-03 20:22:18,2016-02-03 20:23:13,"3","A",55,732,787
"2016/02/04","17:00:09","A081","17:00:28","5","0",2016-02-04 17:00:09,2016-02-04 17:00:28,"2","A",19,266,813
"2016/02/04","17:02:35","E007","17:02:58","16","0",2016-02-04 17:02:35,2016-02-04 17:02:58,"2","E",23,1482,146
"2016/02/04","17:04:06","A082","17:04:54","5","0",2016-02-04 17:04:06,2016-02-04 17:04:54,"2","A",48,1718,91
"2016/02/04","17:08:50","A083","17:09:01","6","0",2016-02-04 17:08:50,2016-02-04 17:09:01,"2","A",11,807,284
"2016/02/04","17:22:22","A084","17:22:28","6","0",2016-02-04 17:22:22,2016-02-04 17:22:28,"2","A",6,1292,812
"2016/02/04","17:26:36","E008","17:27:40","16","1",2016-02-04 17:26:36,2016-02-04 17:27:40,"2","E",64,420,254
"2016/02/04","17:33:13","A085","17:33:32","5","0",2016-02-04 17:33:13,2016-02-04 17:33:32,"2","A",19,426,394
"2016/02/04","17:34:01","A086","17:34:12","1","0",2016-02-04 17:34:01,2016-02-04 17:34:12,"2","A",11,250,48
"2016/02/04","17:37:14","A087","17:38:22","1","1",2016-02-04 17:37:14,2016-02-04 17:38:22,"2","A",68,528,193
"2016/02/04","17:37:44","A088","17:40:38","5","2",2016-02-04 17:37:44,2016-02-04 17:40:38,"2","A",174,777,30
"2016/02/04","17:37:58","A089","17:44:00","6","6",2016-02-04 17:37:58,2016-02-04 17:44:00,"2","A",362,66,14
"2016/02/04","17:39:38","A090","17:45:06","6","5",2016-02-04 17:39:38,2016-02-04 17:45:06,"2","A",328,2391,100
"2016/02/04","17:40:31","A091","17:47:10","1","6",2016-02-04 17:40:31,2016-02-04 17:47:10,"2","A",399,1982,53
"2016/02/04","17:43:24","A092","17:47:31","9","4",2016-02-04 17:43:24,2016-02-04 17:47:31,"2","A",247,24,173
"2016/02/04","17:43:45","A093","17:47:55","9","4",2016-02-04 17:43:45,2016-02-04 17:47:55,"2","A",250,409,21
"2016/02/04","17:51:37","A094","17:53:35","5","1",2016-02-04 17:51:37,2016-02-04 17:53:35,"2","A",118,1312,472
"2016/02/04","17:54:04","A095","17:54:44","9","0",2016-02-04 17:54:04,2016-02-04 17:54:44,"2","A",40,4368,147
"2016/02/04","18:15:16","A096","18:15:27","5","0",2016-02-04 18:15:16,2016-02-04 18:15:27,"3","A",11,1085,1272
"2016/02/04","18:19:51","A097","18:20:12","1","0",2016-02-04 18:19:51,2016-02-04 18:20:12,"3","A",21,3860,275
"2016/02/04","18:22:05","A098","18:24:57","6","2",2016-02-04 18:22:05,2016-02-04 18:24:57,"3","A",172,450,134
"2016/02/04","18:26:58","A099","18:27:18","3","0",2016-02-04 18:26:58,2016-02-04 18:27:18,"3","A",20,1312,293
"2016/02/04","18:32:13","A100","18:32:27","6","0",2016-02-04 18:32:13,2016-02-04 18:32:27,"3","A",14,397,315
"2016/02/04","18:33:27","A101","18:33:32","5","0",2016-02-04 18:33:27,2016-02-04 18:33:32,"3","A",5,1644,74
"2016/02/04","18:38:05","A102","18:39:04","6","0",2016-02-04 18:38:05,2016-02-04 18:39:04,"3","A",59,1267,278
"2016/02/04","18:46:05","A103","18:46:07","7","0",2016-02-04 18:46:05,2016-02-04 18:46:07,"3","A",2,672,480
"2016/02/04","18:49:04","A104","18:49:10","3","0",2016-02-04 18:49:04,2016-02-04 18:49:10,"3","A",6,596,179
"2016/02/04","18:57:08","A105","18:57:19","7","0",2016-02-04 18:57:08,2016-02-04 18:57:19,"3","A",11,557,484
"2016/02/04","18:57:20","E010","19:01:09","3","3",2016-02-04 18:57:20,2016-02-04 19:01:09,"3","E",229,785,12
"2016/02/04","18:57:40","A106","18:59:06","3","1",2016-02-04 18:57:40,2016-02-04 18:59:06,"3","A",86,123,20
"2016/02/04","18:59:38","A107","19:00:11","6","0",2016-02-04 18:59:38,2016-02-04 19:00:11,"3","A",33,5640,118
"2016/02/04","19:00:40","A108","19:00:56","5","0",2016-02-04 19:00:40,2016-02-04 19:00:56,"3","A",16,545,62
"2016/02/04","19:05:29","A109","19:06:36","7","1",2016-02-04 19:05:29,2016-02-04 19:06:36,"3","A",67,529,289
"2016/02/04","19:05:40","A110","19:07:32","9","1",2016-02-04 19:05:40,2016-02-04 19:07:32,"3","A",112,242,11
"2016/02/04","19:08:25","A111","19:10:01","5","1",2016-02-04 19:08:25,2016-02-04 19:10:01,"3","A",96,4442,165
"2016/02/04","19:09:46","A113","19:14:14","3","4",2016-02-04 19:09:46,2016-02-04 19:14:14,"3","A",268,529,74
"2016/02/04","19:14:41","A114","19:15:25","7","0",2016-02-04 19:14:41,2016-02-04 19:15:25,"3","A",44,980,295
"2016/02/04","19:20:50","A115","19:23:03","3","2",2016-02-04 19:20:50,2016-02-04 19:23:03,"3","A",133,1456,369
"2016/02/04","19:22:05","A116","19:24:32","1","2",2016-02-04 19:22:05,2016-02-04 19:24:32,"3","A",147,1150,75
"2016/02/04","19:43:13","A118","19:43:42","1","0",2016-02-04 19:43:13,2016-02-04 19:43:42,"3","A",29,2925,701
"2016/02/04","19:47:08","A119","19:47:19","3","0",2016-02-04 19:47:08,2016-02-04 19:47:19,"3","A",11,1794,235
"2016/02/04","20:16:34","A120","20:17:13","3","0",2016-02-04 20:16:34,2016-02-04 20:17:13,"3","A",39,816,1766
"2016/02/04","20:23:39","EP002","20:24:03","5","0",2016-02-04 20:23:39,2016-02-04 20:24:03,"3","EP",24,598,425
"2016/02/04","20:30:40","A123","20:34:01","5","3",2016-02-04 20:30:40,2016-02-04 20:34:01,"3","A",201,896,9
"2016/02/04","20:32:51","A124","20:34:11","6","1",2016-02-04 20:32:51,2016-02-04 20:34:11,"3","A",80,89,131
"2016/02/04","20:35:30","A125","20:35:40","6","0",2016-02-04 20:35:30,2016-02-04 20:35:40,"3","A",10,462,159
"2016/02/05","17:03:23","A084","17:03:30","6","0",2016-02-05 17:03:23,2016-02-05 17:03:30,"2","A",7,665,321
"2016/02/05","17:07:00","A085","17:07:06","5","0",2016-02-05 17:07:00,2016-02-05 17:07:06,"2","A",6,660,217
"2016/02/05","17:12:32","A086","17:14:35","6","2",2016-02-05 17:12:32,2016-02-05 17:14:35,"2","A",123,422,332
"2016/02/05","17:15:28","E006","17:18:18","16","2",2016-02-05 17:15:28,2016-02-05 17:18:18,"2","E",170,985,176
"2016/02/05","17:15:38","A087","17:15:42","9","0",2016-02-05 17:15:38,2016-02-05 17:15:42,"2","A",4,661,10
"2016/02/05","17:17:48","A088","17:18:06","5","0",2016-02-05 17:17:48,2016-02-05 17:18:06,"2","A",18,868,130
"2016/02/05","17:18:30","A089","17:18:34","1","0",2016-02-05 17:18:30,2016-02-05 17:18:34,"2","A",4,259,42
"2016/02/05","17:21:36","A090","17:21:37","6","0",2016-02-05 17:21:36,2016-02-05 17:21:37,"2","A",1,1705,186
"2016/02/05","17:22:48","A091","17:22:53","1","0",2016-02-05 17:22:48,2016-02-05 17:22:53,"2","A",5,1277,72
"2016/02/05","17:23:02","A092","17:26:43","9","3",2016-02-05 17:23:02,2016-02-05 17:26:43,"2","A",221,2035,14
"2016/02/05","17:31:59","A093","17:32:34","5","0",2016-02-05 17:31:59,2016-02-05 17:32:34,"2","A",35,134,537
"2016/02/05","17:33:15","E007","17:34:43","16","1",2016-02-05 17:33:15,2016-02-05 17:34:43,"2","E",88,963,76
"2016/02/05","17:34:15","A094","17:34:48","5","0",2016-02-05 17:34:15,2016-02-05 17:34:48,"2","A",33,2885,60
"2016/02/05","17:43:59","A095","17:44:10","1","0",2016-02-05 17:43:59,2016-02-05 17:44:10,"2","A",11,1477,584
"2016/02/05","17:49:18","A096","17:50:02","6","0",2016-02-05 17:49:18,2016-02-05 17:50:02,"2","A",44,7251,319
"2016/02/05","18:00:35","A097","18:00:38","9","0",2016-02-05 18:00:35,2016-02-05 18:00:38,"3","A",3,4740,601
"2016/02/05","18:08:18","E009","18:08:47","1","0",2016-02-05 18:08:18,2016-02-05 18:08:47,"3","E",29,2525,463
"2016/02/05","18:21:52","A098","18:22:12","3","0",2016-02-05 18:21:52,2016-02-05 18:22:12,"3","A",20,1701,814
"2016/02/05","18:22:45","A099","18:22:53","5","0",2016-02-05 18:22:45,2016-02-05 18:22:53,"3","A",8,2601,53
"2016/02/05","18:50:05","A100","18:50:33","3","0",2016-02-05 18:50:05,2016-02-05 18:50:33,"3","A",28,218,1640
"2016/02/05","18:50:25","E010","18:50:52","1","0",2016-02-05 18:50:25,2016-02-05 18:50:52,"3","E",27,1566,20
"2016/02/05","18:53:39","A101","18:54:11","3","0",2016-02-05 18:53:39,2016-02-05 18:54:11,"3","A",32,1645,194
"2016/02/05","19:16:35","A104","19:16:58","1","0",2016-02-05 19:16:35,2016-02-05 19:16:58,"3","A",23,332,635
"2016/02/05","19:18:21","A105","19:19:38","9","1",2016-02-05 19:18:21,2016-02-05 19:19:38,"3","A",77,2858,106
"2016/02/05","19:21:03","A106","19:21:36","3","0",2016-02-05 19:21:03,2016-02-05 19:21:36,"3","A",33,29,162
"2016/02/05","19:22:00","A107","19:22:05","3","0",2016-02-05 19:22:00,2016-02-05 19:22:05,"3","A",5,394,57
"2016/02/05","19:28:22","A109","19:28:39","3","0",2016-02-05 19:28:22,2016-02-05 19:28:39,"3","A",17,942,374
"2016/02/05","19:43:22","A110","19:50:53","6","7",2016-02-05 19:43:22,2016-02-05 19:50:53,"3","A",451,30,900
"2016/02/05","19:43:57","EP002","19:44:21","3","0",2016-02-05 19:43:57,2016-02-05 19:44:21,"3","EP",24,443,35
"2016/02/05","19:50:11","A111","19:51:23","6","1",2016-02-05 19:50:11,2016-02-05 19:51:23,"3","A",72,2356,374
"2016/02/05","20:07:11","A113","20:07:16","9","0",2016-02-05 20:07:11,2016-02-05 20:07:16,"3","A",5,1859,1011
"2016/02/10","17:00:57","A136","17:01:01","3","0",2016-02-10 17:00:57,2016-02-10 17:01:01,"2","A",4,4564,203
"2016/02/10","17:08:15","A137","17:08:21","8","0",2016-02-10 17:08:15,2016-02-10 17:08:21,"2","A",6,2099,438
"2016/02/10","17:25:43","A138","17:25:55","9","0",2016-02-10 17:25:43,2016-02-10 17:25:55,"2","A",12,687,1048
"2016/02/10","17:29:58","A139","17:30:14","2","0",2016-02-10 17:29:58,2016-02-10 17:30:14,"2","A",16,1019,255
"2016/02/10","17:34:48","A140","17:35:35","5","0",2016-02-10 17:34:48,2016-02-10 17:35:35,"2","A",47,947,290
"2016/02/10","17:35:46","A141","17:37:22","9","1",2016-02-10 17:35:46,2016-02-10 17:37:22,"2","A",96,737,58
"2016/02/10","17:43:00","A142","17:43:20","8","0",2016-02-10 17:43:00,2016-02-10 17:43:20,"2","A",20,1542,434
"2016/02/10","17:44:52","A143","17:47:13","2","2",2016-02-10 17:44:52,2016-02-10 17:47:13,"2","A",141,619,112
"2016/02/10","17:47:23","A144","17:49:39","9","2",2016-02-10 17:47:23,2016-02-10 17:49:39,"2","A",136,66,151
"2016/02/10","17:47:28","A145","17:50:45","9","3",2016-02-10 17:47:28,2016-02-10 17:50:45,"2","A",197,596,5
"2016/02/10","17:51:14","A146","17:51:22","5","0",2016-02-10 17:51:14,2016-02-10 17:51:22,"2","A",8,282,226
"2016/02/10","17:51:30","A147","17:56:04","5","4",2016-02-10 17:51:30,2016-02-10 17:56:04,"2","A",274,325,16
"2016/02/10","17:51:36","A148","17:57:32","2","5",2016-02-10 17:51:36,2016-02-10 17:57:32,"2","A",356,1142,6
"2016/02/10","17:56:26","A149","18:00:41","9","4",2016-02-10 17:56:26,2016-02-10 18:00:41,"2","A",255,585,290
"2016/02/10","17:57:20","A150","18:01:29","5","4",2016-02-10 17:57:20,2016-02-10 18:01:29,"2","A",249,458,54
"2016/02/10","17:58:27","A151","18:09:02","8","10",2016-02-10 17:58:27,2016-02-10 18:09:02,"2","A",635,1821,67
"2016/02/10","18:00:24","A152","18:09:07","5","8",2016-02-10 18:00:24,2016-02-10 18:09:07,"3","A",523,1293,117
"2016/02/10","18:01:43","EP006","18:03:29","16","1",2016-02-10 18:01:43,2016-02-10 18:03:29,"3","EP",106,1134,79
"2016/02/10","18:01:47","A153","18:10:26","9","8",2016-02-10 18:01:47,2016-02-10 18:10:26,"3","A",519,9,4
"2016/02/10","18:07:14","A154","18:10:35","9","3",2016-02-10 18:07:14,2016-02-10 18:10:35,"3","A",201,245,327
"2016/02/10","18:13:01","A155","18:14:40","9","1",2016-02-10 18:13:01,2016-02-10 18:14:40,"3","A",99,82,347
"2016/02/10","18:13:56","A156","18:16:02","9","2",2016-02-10 18:13:56,2016-02-10 18:16:02,"3","A",126,344,55
"2016/02/10","18:14:59","A157","18:16:34","2","1",2016-02-10 18:14:59,2016-02-10 18:16:34,"3","A",95,1427,63
"2016/02/10","18:16:52","A158","18:17:05","3","0",2016-02-10 18:16:52,2016-02-10 18:17:05,"3","A",13,2691,113
"2016/02/10","18:17:12","A159","18:18:08","4","0",2016-02-10 18:17:12,2016-02-10 18:18:08,"3","A",56,82,20
"2016/02/10","18:17:56","A160","18:19:30","4","1",2016-02-10 18:17:56,2016-02-10 18:19:30,"3","A",94,511,44
"2016/02/10","18:18:09","A161","18:20:25","1","2",2016-02-10 18:18:09,2016-02-10 18:20:25,"3","A",136,133,13
"2016/02/10","18:18:33","A162","18:21:46","9","3",2016-02-10 18:18:33,2016-02-10 18:21:46,"3","A",193,24,24
"2016/02/10","18:18:40","A163","18:22:10","9","3",2016-02-10 18:18:40,2016-02-10 18:22:10,"3","A",210,133,7
"2016/02/10","18:21:04","A164","18:22:38","1","1",2016-02-10 18:21:04,2016-02-10 18:22:38,"3","A",94,400,144
"2016/02/10","18:22:12","E017","18:22:23","16","0",2016-02-10 18:22:12,2016-02-10 18:22:23,"3","E",11,388,68
"2016/02/10","18:22:48","A165","18:24:23","9","1",2016-02-10 18:22:48,2016-02-10 18:24:23,"3","A",95,2983,36
"2016/02/10","18:24:42","A166","18:28:01","4","3",2016-02-10 18:24:42,2016-02-10 18:28:01,"3","A",199,856,114
"2016/02/10","18:24:52","A167","18:29:18","1","4",2016-02-10 18:24:52,2016-02-10 18:29:18,"3","A",266,368,10
"2016/02/10","18:25:26","A168","18:30:40","5","5",2016-02-10 18:25:26,2016-02-10 18:30:40,"3","A",314,19,34
"2016/02/10","18:25:59","EP007","18:28:51","16","2",2016-02-10 18:25:59,2016-02-10 18:28:51,"3","EP",172,1166,33
"2016/02/10","18:26:21","A169","18:30:59","5","4",2016-02-10 18:26:21,2016-02-10 18:30:59,"3","A",278,351,22
"2016/02/10","18:28:19","A170","18:35:26","1","7",2016-02-10 18:28:19,2016-02-10 18:35:26,"3","A",427,390,118
"2016/02/10","18:29:22","A171","18:36:50","5","7",2016-02-10 18:29:22,2016-02-10 18:36:50,"3","A",448,130,63
"2016/02/10","18:31:17","A172","18:39:00","5","7",2016-02-10 18:31:17,2016-02-10 18:39:00,"3","A",463,2485,115
"2016/02/10","18:31:21","A173","18:39:23","8","8",2016-02-10 18:31:21,2016-02-10 18:39:23,"3","A",482,713,4
"2016/02/10","18:34:44","A174","18:40:21","2","5",2016-02-10 18:34:44,2016-02-10 18:40:21,"3","A",337,2116,203
"2016/02/10","18:35:54","A175","18:41:56","1","6",2016-02-10 18:35:54,2016-02-10 18:41:56,"3","A",362,325,70
"2016/02/10","18:37:26","A176","18:42:17","4","4",2016-02-10 18:37:26,2016-02-10 18:42:17,"3","A",291,289,92
"2016/02/10","18:39:06","E018","18:53:41","16","14",2016-02-10 18:39:06,2016-02-10 18:53:41,"3","E",875,62,100
"2016/02/10","18:39:40","A177","18:47:06","4","7",2016-02-10 18:39:40,2016-02-10 18:47:06,"3","A",446,102,34
"2016/02/10","18:43:48","EP008","18:48:17","16","4",2016-02-10 18:43:48,2016-02-10 18:48:17,"3","EP",269,324,248
"2016/02/10","18:46:11","A178","18:47:21","1","1",2016-02-10 18:46:11,2016-02-10 18:47:21,"3","A",70,375,143
"2016/02/10","18:47:56","E019","18:54:43","16","6",2016-02-10 18:47:56,2016-02-10 18:54:43,"3","E",407,2563,105
"2016/02/10","18:48:08","A179","18:48:48","4","0",2016-02-10 18:48:08,2016-02-10 18:48:48,"3","A",40,750,12
"2016/02/10","18:51:03","A180","18:51:16","8","0",2016-02-10 18:51:03,2016-02-10 18:51:16,"3","A",13,914,175
"2016/02/10","18:51:11","A181","18:53:36","1","2",2016-02-10 18:51:11,2016-02-10 18:53:36,"3","A",145,1434,8
"2016/02/10","18:54:45","A182","19:01:18","4","6",2016-02-10 18:54:45,2016-02-10 19:01:18,"3","A",393,1462,214
"2016/02/10","18:54:51","A183","19:01:56","3","7",2016-02-10 18:54:51,2016-02-10 19:01:56,"3","A",425,297,6
"2016/02/10","18:56:19","A184","19:06:30","8","10",2016-02-10 18:56:19,2016-02-10 19:06:30,"3","A",611,128,88
"2016/02/10","19:03:43","A185","19:06:53","3","3",2016-02-10 19:03:43,2016-02-10 19:06:53,"3","A",190,20,444
"2016/02/10","19:07:07","A186","19:07:13","3","0",2016-02-10 19:07:07,2016-02-10 19:07:13,"3","A",6,170,204
"2016/02/10","19:08:28","A187","19:08:38","8","0",2016-02-10 19:08:28,2016-02-10 19:08:38,"3","A",10,121,81
"2016/02/10","19:08:59","A188","19:10:03","3","1",2016-02-10 19:08:59,2016-02-10 19:10:03,"3","A",64,4687,31
"2016/02/10","19:09:10","A189","19:10:39","8","1",2016-02-10 19:09:10,2016-02-10 19:10:39,"3","A",89,67,11
"2016/02/10","19:09:36","A190","19:11:46","8","2",2016-02-10 19:09:36,2016-02-10 19:11:46,"3","A",130,31,26
"2016/02/10","19:10:10","A191","19:12:17","8","2",2016-02-10 19:10:10,2016-02-10 19:12:17,"3","A",127,285,34
"2016/02/10","19:11:21","A192","19:14:06","9","2",2016-02-10 19:11:21,2016-02-10 19:14:06,"3","A",165,506,71
"2016/02/10","19:14:01","A193","19:15:37","2","1",2016-02-10 19:14:01,2016-02-10 19:15:37,"3","A",96,101,160
"2016/02/10","19:14:42","A194","19:16:12","6","1",2016-02-10 19:14:42,2016-02-10 19:16:12,"3","A",90,624,41
"2016/02/10","19:14:47","A195","19:17:02","8","2",2016-02-10 19:14:47,2016-02-10 19:17:02,"3","A",135,1287,5
"2016/02/10","19:16:18","A196","19:17:18","2","1",2016-02-10 19:16:18,2016-02-10 19:17:18,"3","A",60,228,91
"2016/02/10","19:16:26","A197","19:17:30","1","1",2016-02-10 19:16:26,2016-02-10 19:17:30,"3","A",64,311,8
"2016/02/10","19:17:17","A198","19:20:25","5","3",2016-02-10 19:17:17,2016-02-10 19:20:25,"3","A",188,1217,51
"2016/02/10","19:19:10","A199","19:21:06","2","1",2016-02-10 19:19:10,2016-02-10 19:21:06,"3","A",116,1969,113
"2016/02/10","19:21:42","A200","19:22:32","9","0",2016-02-10 19:21:42,2016-02-10 19:22:32,"3","A",50,125,152
"2016/02/10","19:21:53","A201","19:22:41","1","0",2016-02-10 19:21:53,2016-02-10 19:22:41,"3","A",48,1629,11
"2016/02/10","19:22:02","A202","19:24:37","9","2",2016-02-10 19:22:02,2016-02-10 19:24:37,"3","A",155,649,9
"2016/02/10","19:22:30","A203","19:25:40","4","3",2016-02-10 19:22:30,2016-02-10 19:25:40,"3","A",190,1869,28
"2016/02/10","19:25:28","A204","19:26:36","6","1",2016-02-10 19:25:28,2016-02-10 19:26:36,"3","A",68,928,178
"2016/02/10","19:35:14","A205","19:35:26","9","0",2016-02-10 19:35:14,2016-02-10 19:35:26,"3","A",12,1803,586
"2016/02/10","19:37:17","E020","19:37:26","16","0",2016-02-10 19:37:17,2016-02-10 19:37:26,"3","E",9,807,123
"2016/02/10","19:37:24","A206","19:38:29","8","1",2016-02-10 19:37:24,2016-02-10 19:38:29,"3","A",65,75,7
"2016/02/10","19:38:36","A207","19:39:44","8","1",2016-02-10 19:38:36,2016-02-10 19:39:44,"3","A",68,1099,72
"2016/02/10","19:38:49","A208","19:40:42","5","1",2016-02-10 19:38:49,2016-02-10 19:40:42,"3","A",113,876,13
"2016/02/10","19:39:28","E021","19:50:53","16","11",2016-02-10 19:39:28,2016-02-10 19:50:53,"3","E",685,390,39
"2016/02/10","19:39:33","A209","19:42:04","6","2",2016-02-10 19:39:33,2016-02-10 19:42:04,"3","A",151,143,5
"2016/02/10","19:40:00","A210","19:44:27","6","4",2016-02-10 19:40:00,2016-02-10 19:44:27,"3","A",267,218,27
"2016/02/10","19:40:22","A211","19:48:05","6","7",2016-02-10 19:40:22,2016-02-10 19:48:05,"3","A",463,2289,22
"2016/02/10","19:43:06","A212","19:49:50","1","6",2016-02-10 19:43:06,2016-02-10 19:49:50,"3","A",404,755,164
"2016/02/10","19:43:38","A214","19:55:18","5","11",2016-02-10 19:43:38,2016-02-10 19:55:18,"3","A",700,24,25
"2016/02/10","19:47:44","A215","19:55:42","5","7",2016-02-10 19:47:44,2016-02-10 19:55:42,"3","A",478,725,246
"2016/02/10","19:48:28","A216","19:56:49","4","8",2016-02-10 19:48:28,2016-02-10 19:56:49,"3","A",501,468,44
"2016/02/10","19:49:14","A217","19:58:03","8","8",2016-02-10 19:49:14,2016-02-10 19:58:03,"3","A",529,2350,46
"2016/02/10","19:51:16","E022","19:57:23","16","6",2016-02-10 19:51:16,2016-02-10 19:57:23,"3","E",367,212,122
"2016/02/10","20:01:19","A218","20:02:25","1","1",2016-02-10 20:01:19,2016-02-10 20:02:25,"3","A",66,346,517
"2016/02/10","20:03:45","A219","20:04:37","4","0",2016-02-10 20:03:45,2016-02-10 20:04:37,"3","A",52,724,146
"2016/02/10","20:04:55","A220","20:05:29","9","0",2016-02-10 20:04:55,2016-02-10 20:05:29,"3","A",34,539,70
"2016/02/10","20:06:35","A221","20:07:47","5","1",2016-02-10 20:06:35,2016-02-10 20:07:47,"3","A",72,194,100
"2016/02/10","20:07:25","A222","20:08:11","1","0",2016-02-10 20:07:25,2016-02-10 20:08:11,"3","A",46,1515,50
"2016/02/10","20:09:49","A223","20:11:01","5","1",2016-02-10 20:09:49,2016-02-10 20:11:01,"3","A",72,631,144
"2016/02/10","20:13:01","A224","20:14:28","9","1",2016-02-10 20:13:01,2016-02-10 20:14:28,"3","A",87,15,192
"2016/02/10","20:14:12","A225","20:14:43","9","0",2016-02-10 20:14:12,2016-02-10 20:14:43,"3","A",31,509,71
"2016/02/10","20:16:30","A226","20:16:41","4","0",2016-02-10 20:16:30,2016-02-10 20:16:41,"3","A",11,249,138
"2016/02/10","20:20:14","A227","20:20:50","4","0",2016-02-10 20:20:14,2016-02-10 20:20:50,"3","A",36,281,224
"2016/02/10","20:23:21","A232","20:28:10","3","4",2016-02-10 20:23:21,2016-02-10 20:28:10,"3","A",289,101,32
