"servers";"round";"time";"type";"clientNum";"chamada";"busyServers";"queueSize";"numDelayed";"numServed";"cumD";"cumQ";"cumB"
15;1;2016-06-06 18:00:00;"start";0;"";7;0;0;0;0;0;0
15;1;2016-06-06 18:00:07;"arrive";1;"A";8;0;0;0;0;0;49,3948004245758
15;1;2016-06-06 18:00:21;"arrive";2;"A";9;0;0;0;0;0;161,846000909805
15;1;2016-06-06 18:00:30;"arrive";3;"A";10;0;0;0;0;0;243,353601455688
15;1;2016-06-06 18:00:56;"depart";-6;"I";9;0;0;1;0;0;501,661599636078
15;1;2016-06-06 18:01:36;"arrive";4;"A";10;0;0;1;0;0;863,692001819611
15;1;2016-06-06 18:01:42;"arrive";5;"A";11;0;0;1;0;0;924,256002426147
15;1;2016-06-06 18:01:51;"depart";-5;"I";10;0;0;2;0;0;1020,15399909019
15;1;2016-06-06 18:02:01;"arrive";6;"A";11;0;0;2;0;0;1123,53800272942
15;1;2016-06-06 18:02:22;"arrive";7;"A";12;0;0;2;0;0;1355,15840339661
15;1;2016-06-06 18:02:33;"arrive";8;"A";13;0;0;2;0;0;1487,83520412445
15;1;2016-06-06 18:03:26;"arrive";9;"A";14;0;0;2;0;0;2177,56840491295
15;1;2016-06-06 18:03:34;"arrive";10;"A";15;0;0;2;0;0;2290,3580057621
15;1;2016-06-06 18:04:15;"depart";6;"A";14;0;0;3;0;0;2901,97400212288
15;1;2016-06-06 18:04:44;"depart";-1;"I";13;0;0;4;0;0;3303,23639702797
15;1;2016-06-06 18:05:39;"arrive";11;"A";14;0;0;4;0;0;4026,30160570145
15;1;2016-06-06 18:05:51;"depart";5;"A";13;0;0;5;0;0;4189,56400060654
15;1;2016-06-06 18:06:07;"depart";10;"A";12;0;0;6;0;0;4401,23000454903
15;1;2016-06-06 18:06:27;"depart";-2;"I";11;0;0;7;0;0;4634,46199727058
15;1;2016-06-06 18:06:28;"depart";-4;"I";10;0;0;8;0;0;4645,46199727058
15;1;2016-06-06 18:06:46;"depart";-3;"I";9;0;0;9;0;0;4825,46199727058
15;1;2016-06-06 18:07:13;"arrive";12;"A";10;0;0;9;0;0;5074,55320382118
15;1;2016-06-06 18:07:16;"depart";3;"A";9;0;0;10;0;0;5099,47719836235
15;1;2016-06-06 18:07:16;"arrive";13;"A";10;0;0;10;0;0;5104,55320382118
15;1;2016-06-06 18:07:44;"depart";8;"A";9;0;0;11;0;0;5381,7332007885
15;1;2016-06-06 18:08:15;"arrive";14;"A";10;0;0;11;0;0;5663,7788040638
15;1;2016-06-06 18:08:27;"arrive";15;"A";11;0;0;11;0;0;5784,34280467033
15;1;2016-06-06 18:08:30;"arrive";16;"A";12;0;0;11;0;0;5817,96320533752
15;1;2016-06-06 18:08:50;"arrive";17;"A";13;0;0;11;0;0;6058,64000606537
15;1;2016-06-06 18:08:57;"arrive";18;"A";14;0;0;11;0;0;6137,37320685387
15;1;2016-06-06 18:09:04;"arrive";19;"A";15;0;0;11;0;0;6236,16280770302
15;1;2016-06-06 18:09:05;"depart";9;"A";14;0;0;12;0;0;6257,70279860497
15;1;2016-06-06 18:09:18;"depart";11;"A";13;0;0;13;0;0;6441,28200030327
15;1;2016-06-06 18:10:58;"depart";13;"A";12;0;0;14;0;0;7742,74840188026
15;1;2016-06-06 18:11:57;"arrive";20;"A";13;0;0;14;0;0;8443,48600697517
15;1;2016-06-06 18:12:14;"depart";7;"A";12;0;0;15;0;0;8667,9543967247
15;1;2016-06-06 18:12:15;"depart";4;"A";11;0;0;16;0;0;8677,92399454117
15;1;2016-06-06 18:12:18;"depart";14;"A";10;0;0;17;0;0;8717,12800121307
15;1;2016-06-06 18:12:22;"arrive";21;"A";11;0;0;17;0;0;8751,07600545883
15;1;2016-06-06 18:12:35;"depart";12;"A";10;0;0;18;0;0;8899,49239945412
15;1;2016-06-06 18:13:07;"arrive";22;"A";11;0;0;18;0;0;9215,13240551949
15;1;2016-06-06 18:13:17;"arrive";23;"A";12;0;0;18;0;0;9325,75280618668
15;1;2016-06-06 18:13:17;"depart";17;"A";11;0;0;19;0;0;9333,69200181961
15;1;2016-06-06 18:13:45;"arrive";24;"A";12;0;0;19;0;0;9635,03480648994
15;1;2016-06-06 18:14:00;"depart";19;"A";11;0;0;20;0;0;9811,65080285072
15;1;2016-06-06 18:14:35;"arrive";25;"A";12;0;0;20;0;0;10200,3732068539
15;1;2016-06-06 18:14:53;"arrive";26;"A";13;0;0;20;0;0;10417,0500075817
15;1;2016-06-06 18:15:29;"depart";-7;"I";12;0;0;21;0;0;10878,9867870808
15;1;2016-06-06 18:15:34;"depart";22;"A";11;0;0;22;0;0;10941,8764030933
15;1;2016-06-06 18:15:43;"depart";2;"A";10;0;0;23;0;0;11039,4683897495
15;1;2016-06-06 18:15:59;"arrive";27;"A";11;0;0;23;0;0;11203,5684049129
15;1;2016-06-06 18:16:10;"depart";23;"A";10;0;0;24;0;0;11322,0868022442
15;1;2016-06-06 18:16:26;"arrive";28;"A";11;0;0;24;0;0;11484,9068052769
15;1;2016-06-06 18:16:33;"depart";20;"A";10;0;0;25;0;0;11556,9435999393
15;1;2016-06-06 18:16:51;"arrive";29;"A";11;0;0;25;0;0;11742,0196053982
15;1;2016-06-06 18:16:59;"arrive";30;"A";12;0;0;25;0;0;11830,6400060654
15;1;2016-06-06 18:18:08;"depart";15;"A";11;0;0;26;0;0;12660,4879951477
15;1;2016-06-06 18:18:24;"depart";26;"A";10;0;0;27;0;0;12832,3124024868
15;1;2016-06-06 18:18:28;"arrive";31;"A";11;0;0;27;0;0;12875,1324055195
15;1;2016-06-06 18:18:32;"depart";1;"A";10;0;0;28;0;0;12911,5203855038
15;1;2016-06-06 18:18:41;"arrive";32;"A";11;0;0;28;0;0;13009,0044043064
15;1;2016-06-06 18:18:54;"arrive";33;"A";12;0;0;28;0;0;13152,6248049736
15;1;2016-06-06 18:18:58;"arrive";34;"A";13;0;0;28;0;0;13201,3016057014
15;1;2016-06-06 18:19:02;"arrive";35;"A";14;0;0;28;0;0;13254,0348064899
15;1;2016-06-06 18:19:03;"depart";21;"A";13;0;0;29;0;0;13256,9803946018
15;1;2016-06-06 18:19:51;"depart";16;"A";12;0;0;30;0;0;13890,3143906593
15;1;2016-06-06 18:19:53;"arrive";36;"A";13;0;0;30;0;0;13903,8504052162
15;1;2016-06-06 18:20:00;"arrive";37;"A";14;0;0;30;0;0;13995,5836060047
15;1;2016-06-06 18:20:26;"depart";25;"A";13;0;0;31;0;0;14364,1083958149
15;1;2016-06-06 18:21:02;"arrive";38;"A";14;0;0;31;0;0;14828,6400060654
15;1;2016-06-06 18:21:07;"arrive";39;"A";15;0;0;31;0;0;14899,4296069145
15;1;2016-06-06 18:22:11;"arrive";40;"A";15;1;0;31;0;0;15860,2756078243
15;1;2016-06-06 18:22:33;"depart";31;"A";15;0;1;32;22,4923994541168;22,4923994541168;16197,6615996361
15;1;2016-06-06 18:22:42;"depart";35;"A";14;0;1;33;22,4923994541168;22,4923994541168;16336,0456032753
15;1;2016-06-06 18:22:51;"arrive";41;"A";15;0;1;33;22,4923994541168;22,4923994541168;16452,7832083702
15;1;2016-06-06 18:23:01;"depart";18;"A";14;0;1;34;22,4923994541168;22,4923994541168;16598,3251874447
15;1;2016-06-06 18:23:22;"arrive";42;"A";15;0;1;34;22,4923994541168;22,4923994541168;16897,2756078243
15;1;2016-06-06 18:23:28;"arrive";43;"A";15;1;1;34;22,4923994541168;22,4923994541168;16988,1216087341
15;1;2016-06-06 18:23:31;"depart";38;"A";15;0;2;35;25,2103991508484;25,2103991508484;17028,8916041851
15;1;2016-06-06 18:23:58;"depart";30;"A";14;0;2;36;25,2103991508484;25,2103991508484;17442,1235969067
15;1;2016-06-06 18:24:08;"arrive";44;"A";15;0;2;36;25,2103991508484;25,2103991508484;17579,1780087948
15;1;2016-06-06 18:24:14;"depart";39;"A";14;0;2;37;25,2103991508484;25,2103991508484;17664,9480042458
15;1;2016-06-06 18:24:31;"depart";28;"A";13;0;2;38;25,2103991508484;25,2103991508484;17908,2623949051
15;1;2016-06-06 18:24:39;"depart";36;"A";12;0;2;39;25,2103991508484;25,2103991508484;18005,1280012131
15;1;2016-06-06 18:25:12;"arrive";45;"A";13;0;2;39;25,2103991508484;25,2103991508484;18407,2192077637
15;1;2016-06-06 18:25:18;"depart";33;"A";12;0;2;40;25,2103991508484;25,2103991508484;18489,4207983017
15;1;2016-06-06 18:26:02;"arrive";46;"A";13;0;2;40;25,2103991508484;25,2103991508484;19014,2192077637
15;1;2016-06-06 18:26:16;"depart";41;"A";12;0;2;41;25,2103991508484;25,2103991508484;19192,5532038212
15;1;2016-06-06 18:27:09;"depart";37;"A";11;0;2;42;25,2103991508484;25,2103991508484;19825,8460009098
15;1;2016-06-06 18:28:02;"arrive";47;"A";12;0;2;42;25,2103991508484;25,2103991508484;20415,0500075817
15;1;2016-06-06 18:28:03;"depart";27;"A";11;0;2;43;25,2103991508484;25,2103991508484;20425,5139930248
15;1;2016-06-06 18:28:33;"depart";40;"A";10;0;2;44;25,2103991508484;25,2103991508484;20757,9955956936
15;1;2016-06-06 18:28:33;"depart";32;"A";9;0;2;45;25,2103991508484;25,2103991508484;20758,5595963001
15;1;2016-06-06 18:28:43;"arrive";48;"A";10;0;2;45;25,2103991508484;25,2103991508484;20847,6812050343
15;1;2016-06-06 18:28:50;"arrive";49;"A";11;0;2;45;25,2103991508484;25,2103991508484;20918,2452056408
15;1;2016-06-06 18:28:58;"arrive";50;"A";12;0;2;45;25,2103991508484;25,2103991508484;21006,865606308
15;1;2016-06-06 18:29:08;"depart";24;"A";11;0;2;46;25,2103991508484;25,2103991508484;21121,268787384
15;1;2016-06-06 18:29:21;"depart";34;"A";10;0;2;47;25,2103991508484;25,2103991508484;21270,4727940559
15;1;2016-06-06 18:29:27;"depart";43;"A";9;0;2;48;25,2103991508484;25,2103991508484;21322,7287964821
15;1;2016-06-06 18:29:27;"depart";47;"A";8;0;2;49;25,2103991508484;25,2103991508484;21327,297201395
15;1;2016-06-06 18:31:23;"depart";46;"A";7;0;2;50;25,2103991508484;25,2103991508484;22254,8460009098
15;1;2016-06-06 18:31:30;"depart";50;"A";6;0;2;51;25,2103991508484;25,2103991508484;22305,4252026081
15;1;2016-06-06 18:32:58;"depart";49;"A";5;0;2;52;25,2103991508484;25,2103991508484;22833,0868022442
15;1;2016-06-06 18:33:34;"depart";45;"A";4;0;2;53;25,2103991508484;25,2103991508484;23011,9588010311
15;1;2016-06-06 18:34:08;"arrive";51;"A";5;0;2;53;25,2103991508484;25,2103991508484;23149,3124024868
15;1;2016-06-06 18:34:25;"arrive";52;"A";6;0;2;53;25,2103991508484;25,2103991508484;23234,5944027901
15;1;2016-06-06 18:34:32;"arrive";53;"A";7;0;2;53;25,2103991508484;25,2103991508484;23276,932803154
15;1;2016-06-06 18:35:16;"arrive";54;"A";8;0;2;53;25,2103991508484;25,2103991508484;23578,3276035786
15;1;2016-06-06 18:35:34;"arrive";55;"A";9;0;2;53;25,2103991508484;25,2103991508484;23722,7788040638
15;1;2016-06-06 18:35:46;"arrive";56;"A";10;0;2;53;25,2103991508484;25,2103991508484;23831,2864046097
15;1;2016-06-06 18:36:39;"depart";44;"A";9;0;2;54;25,2103991508484;25,2103991508484;24364,5183973312
15;1;2016-06-06 18:37:09;"arrive";57;"A";10;0;2;54;25,2103991508484;25,2103991508484;24632,1172044277
15;1;2016-06-06 18:37:35;"depart";29;"A";9;0;2;55;25,2103991508484;25,2103991508484;24896,3251874447
15;1;2016-06-06 18:37:52;"depart";53;"A";8;0;2;56;25,2103991508484;25,2103991508484;25052,5076005459
15;1;2016-06-06 18:38:41;"depart";56;"A";7;0;2;57;25,2103991508484;25,2103991508484;25437,8612020016
15;1;2016-06-06 18:39:09;"arrive";58;"A";8;0;2;57;25,2103991508484;25,2103991508484;25634,6508028507
15;1;2016-06-06 18:40:25;"depart";52;"A";7;0;2;58;25,2103991508484;25,2103991508484;26247,9435999393
15;1;2016-06-06 18:40:38;"arrive";59;"A";8;0;2;58;25,2103991508484;25,2103991508484;26334,7072029114
15;1;2016-06-06 18:40:51;"arrive";60;"A";9;0;2;58;25,2103991508484;25,2103991508484;26439,1584033966
15;1;2016-06-06 18:40:58;"depart";54;"A";8;0;2;59;25,2103991508484;25,2103991508484;26499,1128001213
15;1;2016-06-06 18:42:17;"depart";51;"A";7;0;2;60;25,2103991508484;25,2103991508484;27137,7591986656
15;1;2016-06-06 18:42:27;"depart";57;"A";6;0;2;61;25,2103991508484;25,2103991508484;27203,1280012131
15;1;2016-06-06 18:42:37;"arrive";61;"A";7;0;2;61;25,2103991508484;25,2103991508484;27264,4816026688
15;1;2016-06-06 18:43:12;"arrive";62;"A";8;0;2;61;25,2103991508484;25,2103991508484;27509,8764030933
15;1;2016-06-06 18:43:18;"depart";58;"A";7;0;2;62;25,2103991508484;25,2103991508484;27556,0716011524
15;1;2016-06-06 18:43:34;"arrive";63;"A";8;0;2;62;25,2103991508484;25,2103991508484;27670,0456032753
15;1;2016-06-06 18:43:35;"depart";42;"A";7;0;2;63;25,2103991508484;25,2103991508484;27676,5703930855
15;1;2016-06-06 18:43:44;"arrive";64;"AP";8;0;2;63;25,2103991508484;25,2103991508484;27741,2560024261
15;1;2016-06-06 18:44:28;"arrive";65;"A";9;0;2;63;25,2103991508484;25,2103991508484;28093,7072029114
15;1;2016-06-06 18:44:53;"depart";61;"A";8;0;2;64;25,2103991508484;25,2103991508484;28316,6768007278
15;1;2016-06-06 18:44:53;"arrive";66;"A";9;0;2;64;25,2103991508484;25,2103991508484;28318,932803154
15;1;2016-06-06 18:44:58;"depart";60;"A";8;0;2;65;25,2103991508484;25,2103991508484;28360,8871998787
15;1;2016-06-06 18:45:45;"depart";59;"A";7;0;2;66;25,2103991508484;25,2103991508484;28736,4359993935
15;1;2016-06-06 18:46:41;"arrive";67;"A";8;0;2;66;25,2103991508484;25,2103991508484;29131,5944027901
15;1;2016-06-06 18:46:50;"arrive";68;"A";9;0;2;66;25,2103991508484;25,2103991508484;29204,0456032753
15;1;2016-06-06 18:47:00;"arrive";69;"A";10;0;2;66;25,2103991508484;25,2103991508484;29294,5532038212
15;1;2016-06-06 18:47:10;"arrive";70;"A";11;0;2;66;25,2103991508484;25,2103991508484;29395,1172044277
15;1;2016-06-06 18:47:45;"arrive";71;"A";12;0;2;66;25,2103991508484;25,2103991508484;29769,7376050949
15;1;2016-06-06 18:48:03;"arrive";72;"A";13;0;2;66;25,2103991508484;25,2103991508484;29986,4144058228
15;1;2016-06-06 18:48:16;"arrive";73;"A";14;0;2;66;25,2103991508484;25,2103991508484;30156,1476066113
15;1;2016-06-06 18:48:34;"depart";62;"A";13;0;2;67;25,2103991508484;25,2103991508484;30413,4619972706
15;1;2016-06-06 18:49:02;"arrive";74;"A";14;0;2;67;25,2103991508484;25,2103991508484;30773,2604067326
15;1;2016-06-06 18:49:47;"depart";55;"A";13;0;2;68;25,2103991508484;25,2103991508484;31402,2579905987
15;1;2016-06-06 18:49:47;"arrive";75;"A";14;0;2;68;25,2103991508484;25,2103991508484;31403,9220063686
15;1;2016-06-06 18:49:57;"depart";70;"A";13;0;2;69;25,2103991508484;25,2103991508484;31553,9740021229
15;1;2016-06-06 18:50:01;"arrive";76;"A";14;0;2;69;25,2103991508484;25,2103991508484;31597,3732068539
15;1;2016-06-06 18:50:32;"arrive";77;"A";15;0;2;69;25,2103991508484;25,2103991508484;32032,162807703
15;1;2016-06-06 18:51:14;"arrive";78;"A";15;1;2;69;25,2103991508484;25,2103991508484;32663,0088086128
15;1;2016-06-06 18:51:19;"arrive";79;"A";15;2;2;69;25,2103991508484;30,2667992115021;32738,8548095226
15;1;2016-06-06 18:51:31;"arrive";80;"A";15;3;2;69;25,2103991508484;54,3795993328094;32919,7008104324
15;1;2016-06-06 18:51:40;"depart";68;"A";15;2;3;70;51,6463985443115;82,3491971492767;33059,5487995148
15;1;2016-06-06 18:52:00;"depart";67;"A";15;1;4;71;92,9695978164673;122,236397027969;33358,702798605
15;1;2016-06-06 18:52:29;"depart";66;"A";15;0;5;72;151,179996967316;151,179996967316;33792,8567976952
15;1;2016-06-06 18:52:30;"depart";77;"A";14;0;5;73;151,179996967316;151,179996967316;33802,162807703
15;1;2016-06-06 18:52:38;"depart";64;"AP";13;0;5;74;151,179996967316;151,179996967316;33917,897996664
15;1;2016-06-06 18:53:10;"depart";48;"A";12;0;5;75;151,179996967316;151,179996967316;34335,1667840481
15;1;2016-06-06 18:53:37;"depart";80;"A";11;0;5;76;151,179996967316;151,179996967316;34659,3491971493
15;1;2016-06-06 18:53:42;"depart";63;"A";10;0;5;77;151,179996967316;151,179996967316;34712,4879951477
15;1;2016-06-06 18:54:14;"depart";74;"A";9;0;5;78;151,179996967316;151,179996967316;35028,6920018196
15;1;2016-06-06 18:55:04;"depart";78;"A";8;0;5;79;151,179996967316;151,179996967316;35484,6463985443
15;1;2016-06-06 18:55:16;"depart";65;"A";7;0;5;80;151,179996967316;151,179996967316;35579,2927970886
15;1;2016-06-06 18:56:04;"depart";69;"A";6;0;5;81;151,179996967316;151,179996967316;35916,8719987869
15;1;2016-06-06 18:56:18;"depart";72;"A";5;0;5;82;151,179996967316;151,179996967316;35995,8871998787
15;1;2016-06-06 18:57:12;"depart";73;"A";4;0;5;83;151,179996967316;151,179996967316;36266,169200182
15;1;2016-06-06 18:57:27;"depart";75;"A";3;0;5;84;151,179996967316;151,179996967316;36326,6204006672
15;1;2016-06-06 18:57:35;"arrive";81;"A";4;0;5;84;151,179996967316;151,179996967316;36351,635601759
15;1;2016-06-06 18:58:01;"arrive";82;"A";5;0;5;84;151,179996967316;151,179996967316;36455,8612020016
15;1;2016-06-06 18:59:14;"depart";71;"A";4;0;5;85;151,179996967316;151,179996967316;36817,7591986656
15;1;2016-06-06 18:59:33;"arrive";83;"A";5;0;5;85;151,179996967316;151,179996967316;36896,466401577
15;1;2016-06-06 18:59:54;"depart";81;"A";4;0;5;86;151,179996967316;151,179996967316;37000,9024009705
15;1;2016-06-06 19:00:44;"arrive";84;"A";5;0;5;86;151,179996967316;151,179996967316;37201,5792016983
15;2;2016-06-06 18:00:00;"start";0;"";7;0;0;0;0;0;0
15;2;2016-06-06 18:02:09;"arrive";1;"A";8;0;0;0;0;0;903,394800424576
15;2;2016-06-06 18:02:38;"depart";-1;"I";7;0;0;1;0;0;1134,94359993935
15;2;2016-06-06 18:02:46;"arrive";2;"A";8;0;0;1;0;0;1191,7332007885
15;2;2016-06-06 18:02:50;"depart";-4;"I";7;0;0;2;0;0;1222,83079981804
15;2;2016-06-06 18:02:57;"arrive";3;"A";8;0;0;2;0;0;1273,01520109177
15;2;2016-06-06 18:03:49;"arrive";4;"A";9;0;0;2;0;0;1689,466401577
15;2;2016-06-06 18:03:54;"arrive";5;"A";10;0;0;2;0;0;1734,97400212288
15;2;2016-06-06 18:03:59;"arrive";6;"A";11;0;0;2;0;0;1785,53800272942
15;2;2016-06-06 18:04:05;"arrive";7;"A";12;0;0;2;0;0;1852,15840339661
15;2;2016-06-06 18:04:24;"arrive";8;"A";13;0;0;2;0;0;2080,83520412445
15;2;2016-06-06 18:04:26;"depart";-7;"I";12;0;0;3;0;0;2100,96959781647
15;2;2016-06-06 18:05:42;"depart";-6;"I";11;0;0;4;0;0;3012,96959781647
15;2;2016-06-06 18:05:59;"depart";-3;"I";10;0;0;5;0;0;3199,96959781647
15;2;2016-06-06 18:06:06;"depart";2;"A";9;0;0;6;0;0;3271,09759902954
15;2;2016-06-06 18:06:16;"arrive";9;"A";10;0;0;6;0;0;3364,65080285072
15;2;2016-06-06 18:06:24;"arrive";10;"A";11;0;0;6;0;0;3445,21480345726
15;2;2016-06-06 18:06:42;"depart";6;"A";10;0;0;7;0;0;3640,7332007885
15;2;2016-06-06 18:06:51;"arrive";11;"A";11;0;0;7;0;0;3733,55320382118
15;2;2016-06-06 18:06:59;"arrive";12;"A";12;0;0;7;0;0;3822,17360448837
15;2;2016-06-06 18:07:32;"depart";8;"A";11;0;0;8;0;0;4215,466401577
15;2;2016-06-06 18:08:32;"arrive";13;"A";12;0;0;8;0;0;4878,56840491295
15;2;2016-06-06 18:09:12;"arrive";14;"A";13;0;0;8;0;0;5359,24520564079
15;2;2016-06-06 18:09:35;"depart";4;"A";12;0;0;9;0;0;5650,91319775581
15;2;2016-06-06 18:09:41;"arrive";15;"A";13;0;0;9;0;0;5730,3580057621
15;2;2016-06-06 18:10:47;"arrive";16;"A";14;0;0;9;0;0;6589,0912065506
15;2;2016-06-06 18:10:52;"depart";10;"A";13;0;0;10;0;0;6654,35360145569
15;2;2016-06-06 18:11:24;"arrive";17;"A";14;0;0;10;0;0;7075,48600697517
15;2;2016-06-06 18:11:37;"depart";15;"A";13;0;0;11;0;0;7255,90680527687
15;2;2016-06-06 18:11:46;"depart";14;"A";12;0;0;12;0;0;7372,17360448837
15;2;2016-06-06 18:11:47;"depart";12;"A";11;0;0;13;0;0;7382,82000303268
15;2;2016-06-06 18:11:55;"arrive";18;"A";12;0;0;13;0;0;7463,54240703583
15;2;2016-06-06 18:12:16;"depart";13;"A";11;0;0;14;0;0;7724,15840339661
15;2;2016-06-06 18:12:20;"depart";16;"A";10;0;0;15;0;0;7770,01960539818
15;2;2016-06-06 18:12:33;"arrive";19;"A";11;0;0;15;0;0;7891,71160721779
15;2;2016-06-06 18:12:38;"depart";3;"A";10;0;0;16;0;0;7947,78519654274
15;2;2016-06-06 18:13:08;"depart";5;"A";9;0;0;17;0;0;8248,91319775581
15;2;2016-06-06 18:13:18;"arrive";20;"A";10;0;0;17;0;0;8337,52720594406
15;2;2016-06-06 18:13:37;"depart";7;"A";9;0;0;18;0;0;8530,19519805908
15;2;2016-06-06 18:13:43;"depart";17;"A";8;0;0;19;0;0;8589,27120351791
15;2;2016-06-06 18:13:51;"depart";-5;"I";7;0;0;20;0;0;8645,60079526901
15;2;2016-06-06 18:13:53;"depart";-2;"I";6;0;0;21;0;0;8659,60079526901
15;2;2016-06-06 18:17:16;"depart";18;"A";5;0;0;22;0;0;9877,69200181961
15;2;2016-06-06 18:18:32;"depart";1;"A";4;0;0;23;0;0;10257,897996664
15;2;2016-06-06 18:19:49;"depart";20;"A";3;0;0;24;0;0;10566,1844012737
15;2;2016-06-06 18:19:56;"depart";9;"A";2;0;0;25;0;0;10588,3231992722
15;2;2016-06-06 18:21:06;"arrive";21;"A";3;0;0;25;0;0;10727,6768007278
15;2;2016-06-06 18:22:38;"arrive";22;"A";4;0;0;25;0;0;11003,8460009098
15;2;2016-06-06 18:23:29;"arrive";23;"A";5;0;0;25;0;0;11208,0716011524
15;2;2016-06-06 18:24:20;"arrive";24;"A";6;0;0;25;0;0;11463,3536014557
15;2;2016-06-06 18:25:25;"depart";22;"A";5;0;0;26;0;0;11852,6768007278
15;2;2016-06-06 18:26:06;"arrive";25;"A";6;0;0;26;0;0;12058,5228016376
15;2;2016-06-06 18:26:37;"arrive";26;"A";7;0;0;26;0;0;12244,8612020016
15;2;2016-06-06 18:26:41;"arrive";27;"A";8;0;0;26;0;0;12273,2560024261
15;2;2016-06-06 18:27:18;"depart";11;"A";7;0;0;27;0;0;12570,0367946625
15;2;2016-06-06 18:30:03;"arrive";28;"A";8;0;0;27;0;0;13724,7484018803
15;2;2016-06-06 18:30:18;"depart";24;"A";7;0;0;28;0;0;13842,9435999393
15;2;2016-06-06 18:30:49;"arrive";29;"A";8;0;0;28;0;0;14061,9176020622
15;2;2016-06-06 18:30:57;"arrive";30;"A";9;0;0;28;0;0;14126,3688025475
15;2;2016-06-06 18:31:29;"depart";19;"A";8;0;0;29;0;0;14408,7851965427
15;2;2016-06-06 18:32:44;"depart";26;"A";7;0;0;30;0;0;15011,9435999393
15;2;2016-06-06 18:32:52;"depart";21;"A";6;0;0;31;0;0;15065,9695978165
15;2;2016-06-06 18:33:00;"depart";25;"A";5;0;0;32;0;0;15115,3231992722
15;2;2016-06-06 18:33:21;"arrive";31;"A";6;0;0;32;0;0;15222,0152010918
15;2;2016-06-06 18:33:52;"arrive";32;"A";7;0;0;32;0;0;15408,3536014557
15;2;2016-06-06 18:34:27;"arrive";33;"A";8;0;0;32;0;0;15653,7484018803
15;2;2016-06-06 18:34:32;"depart";30;"A";7;0;0;33;0;0;15692,3948004246
15;2;2016-06-06 18:36:47;"arrive";34;"A";8;0;0;33;0;0;16638,9740021229
15;2;2016-06-06 18:36:50;"arrive";35;"A";9;0;0;33;0;0;16663,4252026081
15;2;2016-06-06 18:36:55;"arrive";36;"A";10;0;0;33;0;0;16699,932803154
15;2;2016-06-06 18:36:58;"depart";27;"A";9;0;0;34;0;0;16734,8567976952
15;2;2016-06-06 18:37:02;"arrive";37;"A";10;0;0;34;0;0;16766,932803154
15;2;2016-06-06 18:37:06;"depart";23;"A";9;0;0;35;0;0;16809,0367946625
15;2;2016-06-06 18:37:35;"arrive";38;"A";10;0;0;35;0;0;17068,6508028507
15;2;2016-06-06 18:38:39;"arrive";39;"A";11;0;0;35;0;0;17709,2148034573
15;2;2016-06-06 18:38:48;"arrive";40;"A";12;0;0;35;0;0;17808,8352041245
15;2;2016-06-06 18:38:49;"depart";32;"A";11;0;0;36;0;0;17827,4207983017
15;2;2016-06-06 18:38:56;"depart";28;"A";10;0;0;37;0;0;17901,9391956329
15;2;2016-06-06 18:39:13;"arrive";41;"A";11;0;0;37;0;0;18069,2712035179
15;2;2016-06-06 18:39:17;"arrive";42;"A";12;0;0;37;0;0;18113,8916041851
15;2;2016-06-06 18:40:58;"depart";39;"A";11;0;0;38;0;0;19323,8612020016
15;2;2016-06-06 18:41:03;"depart";33;"A";10;0;0;39;0;0;19386,1387979984
15;2;2016-06-06 18:41:41;"depart";29;"A";9;0;0;40;0;0;19763,8827955723
15;2;2016-06-06 18:42:09;"arrive";43;"A";10;0;0;40;0;0;20013,9892032146
15;2;2016-06-06 18:42:10;"depart";41;"A";9;0;0;41;0;0;20022,8612020016
15;2;2016-06-06 18:42:12;"depart";37;"A";8;0;0;42;0;0;20038,830799818
15;2;2016-06-06 18:42:27;"arrive";44;"A";9;0;0;42;0;0;20161,9892032146
15;2;2016-06-06 18:42:59;"arrive";45;"A";10;0;0;42;0;0;20450,4968037605
15;2;2016-06-06 18:43:05;"depart";31;"A";9;0;0;43;0;0;20512,600795269
15;2;2016-06-06 18:43:08;"arrive";46;"A";10;0;0;43;0;0;20538,2148034573
15;2;2016-06-06 18:43:38;"arrive";47;"A";11;0;0;43;0;0;20838,7788040638
15;2;2016-06-06 18:43:48;"depart";42;"A";10;0;0;44;0;0;20945,6768007278
15;2;2016-06-06 18:44:17;"depart";38;"A";9;0;0;45;0;0;21233,4207983017
15;2;2016-06-06 18:44:25;"arrive";48;"A";10;0;0;45;0;0;21310,4968037605
15;2;2016-06-06 18:44:44;"depart";44;"A";9;0;0;46;0;0;21498,2408013344
15;2;2016-06-06 18:44:58;"depart";46;"A";8;0;0;47;0;0;21625,2560024261
15;2;2016-06-06 18:45:21;"arrive";49;"A";9;0;0;47;0;0;21810,6096038818
15;2;2016-06-06 18:45:27;"depart";36;"A";8;0;0;48;0;0;21858,0107967854
15;2;2016-06-06 18:45:28;"arrive";50;"A";9;0;0;48;0;0;21872,3276035786
15;2;2016-06-06 18:46:27;"depart";40;"A";8;0;0;49;0;0;22398,2515981197
15;2;2016-06-06 18:46:41;"arrive";51;"A";9;0;0;49;0;0;22515,2148034573
15;2;2016-06-06 18:46:47;"arrive";52;"A";10;0;0;49;0;0;22569,7224040031
15;2;2016-06-06 18:46:55;"arrive";53;"A";11;0;0;49;0;0;22650,2864046097
15;2;2016-06-06 18:47:43;"arrive";54;"A";12;0;0;49;0;0;23167,9068052769
