"round";"time";"type";"clientNum";"chamada";"busyServers";"queueSize";"numDelayed";"numServed";"cumD";"cumQ";"cumB"
1;2016-06-04 18:00:00;"start";0;"";6;2;0;0;0;0;0
1;2016-06-04 18:01:28;"arrive";1;"A";6;3;0;0;0;176;528
1;2016-06-04 18:02:38;"depart";-4;"I";6;2;1;1;158;386;948
1;2016-06-04 18:02:39;"arrive";2;"A";6;3;1;1;158;388;954
1;2016-06-04 18:02:52;"arrive";3;"A";6;4;1;1;158;427;1032
1;2016-06-04 18:02:57;"arrive";4;"A";6;5;1;1;158;447;1062
1;2016-06-04 18:02:59;"arrive";5;"A";6;6;1;1;158;457;1074
1;2016-06-04 18:03:13;"arrive";6;"A";6;7;1;1;158;541;1158
1;2016-06-04 18:03:29;"arrive";7;"A";6;8;1;1;158;653;1254
1;2016-06-04 18:03:42;"depart";-8;"I";6;7;2;2;380;757;1332
1;2016-06-04 18:04:51;"depart";-7;"I";6;6;3;3;583;1240;1746
1;2016-06-04 18:05:51;"depart";-6;"I";6;5;4;4;775;1600;2106
1;2016-06-04 18:06:05;"depart";-2;"I";6;4;5;5;968;1670;2190
1;2016-06-04 18:06:31;"arrive";8;"A";6;5;5;5;968;1774;2346
1;2016-06-04 18:06:50;"arrive";9;"A";6;6;5;5;968;1869;2460
1;2016-06-04 18:07:00;"arrive";10;"A";6;7;5;5;968;1929;2520
1;2016-06-04 18:07:13;"arrive";11;"A";6;8;5;5;968;2020;2598
1;2016-06-04 18:07:21;"arrive";12;"A";6;9;5;5;968;2084;2646
1;2016-06-04 18:08:35;"depart";-5;"I";6;8;6;6;1306;2750;3090
1;2016-06-04 18:10:05;"arrive";13;"A";6;9;6;6;1306;3470;3630
1;2016-06-04 18:10:51;"depart";4;"A";6;8;7;7;1778;3884;3906
1;2016-06-04 18:12:14;"depart";-1;"I";6;7;8;8;2319;4548;4404
1;2016-06-04 18:12:24;"arrive";14;"A";6;8;8;8;2319;4618;4464
1;2016-06-04 18:13:04;"depart";6;"A";6;7;9;9;2894;4938;4704
1;2016-06-04 18:13:27;"depart";3;"A";6;6;10;10;3310;5099;4842
1;2016-06-04 18:13:39;"depart";1;"A";6;5;11;11;3719;5171;4914
1;2016-06-04 18:14:11;"depart";8;"A";6;4;12;12;4150;5331;5106
1;2016-06-04 18:14:56;"arrive";15;"A";6;5;12;12;4150;5511;5376
1;2016-06-04 18:15:04;"arrive";16;"A";6;6;12;12;4150;5551;5424
1;2016-06-04 18:15:15;"arrive";17;"A";6;7;12;12;4150;5617;5490
1;2016-06-04 18:15:35;"arrive";18;"A";6;8;12;12;4150;5757;5610
1;2016-06-04 18:15:42;"arrive";19;"A";6;9;12;12;4150;5813;5652
1;2016-06-04 18:16:02;"depart";-3;"I";6;8;13;13;4679;5993;5772
1;2016-06-04 18:16:34;"depart";9;"A";6;7;14;14;5232;6249;5964
1;2016-06-04 18:17:34;"depart";7;"A";6;6;15;15;5681;6669;6324
1;2016-06-04 18:17:28;"depart";13;"A";6;5;16;16;5985;6633;6288
1;2016-06-04 18:18:10;"depart";5;"A";6;4;17;17;6179;6843;6540
1;2016-06-04 18:18:29;"depart";14;"A";6;3;18;18;6384;6919;6654
1;2016-06-04 18:20:53;"depart";12;"A";6;2;19;19;6722;7351;7518
1;2016-06-04 18:22:26;"depart";11;"A";6;1;20;20;7133;7537;8076
1;2016-06-04 18:23:25;"depart";16;"A";6;0;21;21;7596;7596;8430
1;2016-06-04 18:24:33;"depart";18;"A";5;0;21;22;7596;7596;8838
1;2016-06-04 18:24:36;"depart";17;"A";4;0;21;23;7596;7596;8853
1;2016-06-04 18:24:52;"arrive";20;"A";5;0;21;23;7596;7596;8917
1;2016-06-04 18:25:20;"arrive";21;"A";6;0;21;23;7596;7596;9057
1;2016-06-04 18:25:23;"depart";20;"A";5;0;21;24;7596;7596;9075
1;2016-06-04 18:25:45;"arrive";22;"A";6;0;21;24;7596;7596;9185
1;2016-06-04 18:26:39;"depart";2;"A";5;0;21;25;7596;7596;9509
1;2016-06-04 18:27:20;"depart";10;"A";4;0;21;26;7596;7596;9714
1;2016-06-04 18:27:27;"arrive";23;"A";5;0;21;26;7596;7596;9742
1;2016-06-04 18:27:48;"depart";19;"A";4;0;21;27;7596;7596;9847
1;2016-06-04 18:28:07;"arrive";24;"A";5;0;21;27;7596;7596;9923
1;2016-06-04 18:28:29;"depart";24;"A";4;0;21;28;7596;7596;10033
1;2016-06-04 18:28:41;"depart";21;"A";3;0;21;29;7596;7596;10081
1;2016-06-04 18:28:49;"depart";15;"A";2;0;21;30;7596;7596;10105
1;2016-06-04 18:30:22;"arrive";25;"A";3;0;21;30;7596;7596;10291
1;2016-06-04 18:30:28;"arrive";26;"A";4;0;21;30;7596;7596;10309
1;2016-06-04 18:30:31;"arrive";27;"A";5;0;21;30;7596;7596;10321
1;2016-06-04 18:30:14;"depart";27;"A";4;0;21;31;7596;7596;10236
1;2016-06-04 18:30:36;"arrive";28;"A";5;0;21;31;7596;7596;10324
1;2016-06-04 18:30:41;"arrive";29;"A";6;0;21;31;7596;7596;10349
1;2016-06-04 18:31:04;"arrive";30;"A";6;1;21;31;7596;7596;10487
1;2016-06-04 18:31:17;"arrive";31;"A";6;2;21;31;7596;7609;10565
1;2016-06-04 18:31:30;"arrive";32;"A";6;3;21;31;7596;7635;10643
1;2016-06-04 18:32:33;"depart";25;"A";6;2;22;32;7685;7824;11021
1;2016-06-04 18:32:55;"depart";29;"A";6;1;23;33;7783;7868;11153
1;2016-06-04 18:33:54;"arrive";33;"A";6;2;23;33;7783;7927;11507
1;2016-06-04 18:34:27;"arrive";34;"A";6;3;23;33;7783;7993;11705
1;2016-06-04 18:34:51;"arrive";35;"A";6;4;23;33;7783;8065;11849
1;2016-06-04 18:34:58;"arrive";36;"A";6;5;23;33;7783;8093;11891
1;2016-06-04 18:35:00;"arrive";37;"A";6;6;23;33;7783;8103;11903
1;2016-06-04 18:35:21;"arrive";38;"A";6;7;23;33;7783;8229;12029
1;2016-06-04 18:35:32;"arrive";39;"A";6;8;23;33;7783;8306;12095
1;2016-06-04 18:36:07;"arrive";40;"A";6;9;23;33;7783;8586;12305
1;2016-06-04 18:36:10;"depart";26;"A";6;8;24;34;8063;8613;12323
1;2016-06-04 18:36:47;"depart";30;"A";6;7;25;35;8236;8909;12545
1;2016-06-04 18:37:15;"depart";32;"A";6;6;26;36;8404;9105;12713
1;2016-06-04 18:38:16;"arrive";41;"A";6;7;26;36;8404;9471;13079
1;2016-06-04 18:38:18;"depart";23;"A";6;6;27;37;8611;9485;13091
1;2016-06-04 18:38:20;"arrive";42;"A";6;7;27;37;8611;9497;13103
1;2016-06-04 18:38:37;"arrive";43;"A";6;8;27;37;8611;9616;13205
1;2016-06-04 18:38:57;"arrive";44;"A";6;9;27;37;8611;9776;13325
1;2016-06-04 18:39:18;"depart";31;"A";6;8;28;38;8871;9965;13451
1;2016-06-04 18:39:57;"arrive";45;"A";6;9;28;38;8871;10277;13685
1;2016-06-04 18:40:24;"arrive";46;"A";6;10;28;38;8871;10520;13847
1;2016-06-04 18:40:35;"arrive";47;"A";6;11;28;38;8871;10630;13913
1;2016-06-04 18:41:11;"arrive";48;"A";6;12;28;38;8871;11026;14129
1;2016-06-04 18:41:40;"arrive";49;"A";6;13;28;38;8871;11374;14303
1;2016-06-04 18:42:24;"arrive";50;"A";6;14;28;38;8871;11946;14567
1;2016-06-04 18:42:34;"arrive";51;"A";6;15;28;38;8871;12086;14627
1;2016-06-04 18:42:48;"depart";35;"A";6;14;29;39;9339;12296;14711
1;2016-06-04 18:42:59;"arrive";52;"A";6;15;29;39;9339;12450;14777
1;2016-06-04 18:43:48;"arrive";53;"A";6;16;29;39;9339;13185;15071
1;2016-06-04 18:45:06;"depart";28;"A";6;15;30;40;9924;14433;15539
1;2016-06-04 18:45:26;"depart";33;"A";6;14;31;41;10518;14733;15659
1;2016-06-04 18:46:04;"depart";37;"A";6;13;32;42;11115;15265;15887
1;2016-06-04 18:46:16;"arrive";54;"A";6;14;32;42;11115;15421;15959
1;2016-06-04 18:46:24;"arrive";55;"A";6;15;32;42;11115;15533;16007
1;2016-06-04 18:46:37;"depart";22;"A";6;14;33;43;11616;15728;16085
1;2016-06-04 18:46:48;"depart";38;"A";6;13;34;44;12124;15882;16151
1;2016-06-04 18:48:29;"arrive";56;"A";6;14;34;44;12124;17195;16757
1;2016-06-04 18:48:44;"arrive";57;"A";6;15;34;44;12124;17405;16847
1;2016-06-04 18:49:42;"arrive";58;"A";6;16;34;44;12124;18275;17195
1;2016-06-04 18:49:56;"arrive";59;"A";6;17;34;44;12124;18499;17279
1;2016-06-04 18:50:58;"arrive";60;"A";6;18;34;44;12124;19553;17651
1;2016-06-04 18:51:28;"arrive";61;"A";6;19;34;44;12124;20093;17831
1;2016-06-04 18:51:45;"arrive";62;"A";6;20;34;44;12124;20416;17933
1;2016-06-04 18:52:02;"arrive";63;"A";6;21;34;44;12124;20756;18035
1;2016-06-04 18:52:33;"depart";42;"A";6;20;35;45;12960;21407;18221
1;2016-06-04 18:52:48;"arrive";64;"A";6;21;35;45;12960;21707;18311
1;2016-06-04 18:53:12;"arrive";65;"A";6;22;35;45;12960;22211;18455
1;2016-06-04 18:53:53;"arrive";66;"A";6;23;35;45;12960;23113;18701
1;2016-06-04 18:55:38;"depart";41;"A";6;22;36;46;13961;25528;19331
1;2016-06-04 18:56:52;"arrive";67;"A";6;23;36;46;13961;27156;19775
1;2016-06-04 18:57:03;"arrive";68;"A";6;24;36;46;13961;27409;19841
1;2016-06-04 18:57:31;"depart";39;"A";6;23;37;47;15015;28081;20009
1;2016-06-04 18:57:32;"depart";36;"A";6;22;38;48;16043;28104;20015
1;2016-06-04 18:57:55;"depart";40;"A";6;21;39;49;17083;28610;20153
1;2016-06-04 18:57:59;"arrive";69;"A";6;22;39;49;17083;28694;20177
1;2016-06-04 18:58:18;"depart";44;"A";6;21;40;50;18110;29112;20291
1;2016-06-04 18:59:43;"depart";46;"A";6;20;41;51;19193;30897;20801
1;2016-06-04 18:59:51;"arrive";70;"A";6;21;41;51;19193;31057;20849
1;2016-06-04 19:00:18;"arrive";71;"A";6;22;41;51;19193;31624;21011
2;2016-06-04 18:00:00;"start";0;"";6;2;0;0;0;0;0
2;2016-06-04 18:00:01;"arrive";1;"A";6;3;0;0;0;2;6
2;2016-06-04 18:00:19;"arrive";2;"A";6;4;0;0;0;56;114
2;2016-06-04 18:01:06;"arrive";3;"A";6;5;0;0;0;244;396
2;2016-06-04 18:01:29;"arrive";4;"A";6;6;0;0;0;359;534
2;2016-06-04 18:01:34;"arrive";5;"A";6;7;0;0;0;389;564
2;2016-06-04 18:01:48;"arrive";6;"A";6;8;0;0;0;487;648
2;2016-06-04 18:02:02;"arrive";7;"A";6;9;0;0;0;599;732
2;2016-06-04 18:02:20;"arrive";8;"A";6;10;0;0;0;761;840
2;2016-06-04 18:02:57;"depart";-4;"I";6;9;1;1;177;1131;1062
2;2016-06-04 18:03:15;"arrive";9;"AP";6;10;1;1;177;1293;1170
2;2016-06-04 18:03:26;"arrive";10;"A";6;11;1;1;177;1403;1236
2;2016-06-04 18:03:45;"depart";-5;"I";6;10;2;2;207;1612;1350
2;2016-06-04 18:04:19;"arrive";11;"A";6;11;2;2;207;1952;1554
2;2016-06-04 18:04:21;"arrive";12;"A";6;12;2;2;207;1974;1566
2;2016-06-04 18:05:09;"arrive";13;"A";6;13;2;2;207;2550;1854
2;2016-06-04 18:05:18;"arrive";14;"A";6;14;2;2;207;2667;1908
2;2016-06-04 18:05:22;"arrive";15;"A";6;15;2;2;207;2723;1932
2;2016-06-04 18:05:42;"arrive";16;"A";6;16;2;2;207;3023;2052
2;2016-06-04 18:06:10;"arrive";17;"A";6;17;2;2;207;3471;2220
2;2016-06-04 18:07:11;"depart";-2;"I";6;16;3;3;638;4508;2586
2;2016-06-04 18:08:06;"depart";-8;"I";6;15;4;4;1123;5388;2916
2;2016-06-04 18:08:46;"arrive";18;"A";6;16;4;4;1123;5988;3156
2;2016-06-04 18:08:54;"depart";-6;"I";6;15;5;5;1638;6116;3204
2;2016-06-04 18:09:21;"depart";9;"AP";6;14;6;6;2133;6521;3366
2;2016-06-04 18:09:40;"arrive";19;"A";6;15;6;6;2133;6787;3480
2;2016-06-04 18:10:00;"arrive";20;"A";6;16;6;6;2133;7087;3600
2;2016-06-04 18:10:06;"arrive";21;"A";6;17;6;6;2133;7183;3636
2;2016-06-04 18:10:17;"arrive";22;"A";6;18;6;6;2133;7370;3702
2;2016-06-04 18:10:27;"arrive";23;"A";6;19;6;6;2133;7550;3762
2;2016-06-04 18:10:31;"arrive";24;"A";6;20;6;6;2133;7626;3786
2;2016-06-04 18:10:46;"depart";-7;"I";6;19;7;7;2690;7926;3876
2;2016-06-04 18:10:51;"arrive";25;"A";6;20;7;7;2690;8021;3906
2;2016-06-04 18:10:54;"arrive";26;"A";6;21;7;7;2690;8081;3924
2;2016-06-04 18:11:18;"arrive";27;"A";6;22;7;7;2690;8585;4068
2;2016-06-04 18:11:30;"arrive";28;"A";6;23;7;7;2690;8849;4140
2;2016-06-04 18:11:39;"arrive";29;"A";6;24;7;7;2690;9056;4194
2;2016-06-04 18:11:47;"arrive";30;"A";6;25;7;7;2690;9248;4242
2;2016-06-04 18:12:24;"depart";4;"A";6;24;8;8;3340;10173;4464
2;2016-06-04 18:12:35;"depart";1;"A";6;23;9;9;3987;10437;4530
2;2016-06-04 18:12:45;"depart";-3;"I";6;22;10;10;4630;10667;4590
2;2016-06-04 18:12:59;"arrive";31;"A";6;23;10;10;4630;10975;4674
2;2016-06-04 18:13:22;"arrive";32;"A";6;24;10;10;4630;11504;4812
2;2016-06-04 18:14:04;"arrive";33;"A";6;25;10;10;4630;12512;5064
2;2016-06-04 18:14:15;"arrive";34;"A";6;26;10;10;4630;12787;5130
2;2016-06-04 18:16:46;"arrive";35;"A";6;27;10;10;4630;16713;6036
2;2016-06-04 18:17:47;"depart";7;"A";6;26;11;11;5557;18360;6402
2;2016-06-04 18:17:58;"depart";3;"A";6;25;12;12;6429;18646;6468
2;2016-06-04 18:18:07;"depart";-1;"I";6;24;13;13;7257;18871;6522
2;2016-06-04 18:18:47;"arrive";36;"A";6;25;13;13;7257;19831;6762
2;2016-06-04 18:20:09;"depart";5;"A";6;24;14;14;8205;21881;7254
2;2016-06-04 18:20:13;"depart";11;"A";6;23;15;15;9109;21977;7278
2;2016-06-04 18:20:42;"depart";10;"A";6;22;16;16;10033;22644;7452
2;2016-06-04 18:21:01;"depart";2;"A";6;21;17;17;10972;23062;7566
2;2016-06-04 18:22:16;"arrive";37;"A";6;22;17;17;10972;24637;8016
2;2016-06-04 18:23:15;"depart";13;"A";6;21;18;18;12025;25935;8370
2;2016-06-04 18:23:24;"arrive";38;"A";6;22;18;18;12025;26124;8424
2;2016-06-04 18:23:28;"depart";6;"A";6;21;19;19;13063;26212;8448
2;2016-06-04 18:23:33;"depart";14;"A";6;20;20;20;13950;26317;8478
2;2016-06-04 18:24:23;"arrive";39;"A";6;21;20;20;13950;27317;8778
2;2016-06-04 18:24:35;"arrive";40;"A";6;22;20;20;13950;27569;8850
2;2016-06-04 18:24:41;"arrive";41;"A";6;23;20;20;13950;27701;8886
2;2016-06-04 18:25:03;"arrive";42;"A";6;24;20;20;13950;28207;9018
2;2016-06-04 18:25:17;"arrive";43;"A";6;25;20;20;13950;28543;9102
2;2016-06-04 18:25:24;"depart";8;"A";6;24;21;21;14894;28718;9144
2;2016-06-04 18:25:31;"depart";16;"A";6;23;22;22;15825;28886;9186
2;2016-06-04 18:25:34;"arrive";44;"A";6;24;22;22;15825;28955;9204
2;2016-06-04 18:26:37;"depart";15;"A";6;23;23;23;16816;30467;9582
2;2016-06-04 18:26:55;"depart";19;"A";6;22;24;24;17814;30881;9690
2;2016-06-04 18:27:05;"arrive";45;"A";6;23;24;24;17814;31101;9750
2;2016-06-04 18:27:13;"arrive";46;"A";6;24;24;24;17814;31285;9798
2;2016-06-04 18:27:16;"arrive";47;"A";6;25;24;24;17814;31357;9816
2;2016-06-04 18:27:41;"depart";18;"A";6;24;25;25;18848;31982;9966
2;2016-06-04 18:27:46;"arrive";48;"A";6;25;25;25;18848;32102;9996
2;2016-06-04 18:28:35;"arrive";49;"A";6;26;25;25;18848;33327;10290
2;2016-06-04 18:29:00;"arrive";50;"A";6;27;25;25;18848;33977;10440
2;2016-06-04 18:29:15;"arrive";51;"A";6;28;25;25;18848;34382;10530
2;2016-06-04 18:30:03;"depart";12;"A";6;27;26;26;20020;35726;10818
2;2016-06-04 18:30:05;"arrive";52;"A";6;28;26;26;20020;35780;10830
2;2016-06-04 18:30:47;"depart";17;"A";6;27;27;27;21216;36956;11082
2;2016-06-04 18:31:32;"depart";20;"A";6;26;28;28;22454;38171;11352
2;2016-06-04 18:31:39;"depart";22;"A";6;25;29;29;23675;38353;11394
2;2016-06-04 18:32:37;"arrive";53;"A";6;26;29;29;23675;39803;11742
2;2016-06-04 18:32:47;"depart";23;"A";6;25;30;30;24952;40063;11802
2;2016-06-04 18:33:34;"depart";25;"A";6;24;31;31;26267;41238;12084
2;2016-06-04 18:33:40;"depart";24;"A";6;23;32;32;27580;41382;12120
2;2016-06-04 18:33:58;"depart";21;"A";6;22;33;33;28839;41796;12228
2;2016-06-04 18:35:28;"depart";26;"A";6;21;34;34;30165;43776;12768
2;2016-06-04 18:35:34;"arrive";54;"A";6;22;34;34;30165;43902;12804
2;2016-06-04 18:35:48;"arrive";55;"A";6;23;34;34;30165;44210;12888
2;2016-06-04 18:36:57;"depart";28;"A";6;22;35;35;31538;45797;13302
2;2016-06-04 18:37:04;"arrive";56;"A";6;23;35;35;31538;45951;13344
2;2016-06-04 18:37:28;"depart";30;"A";6;22;36;36;32931;46503;13488
2;2016-06-04 18:37:58;"depart";33;"A";6;21;37;37;34203;47163;13668
2;2016-06-04 18:38:34;"depart";31;"A";6;20;38;38;35390;47919;13884
2;2016-06-04 18:38:40;"arrive";57;"A";6;21;38;38;35390;48039;13920
2;2016-06-04 18:39:07;"arrive";58;"A";6;22;38;38;35390;48606;14082
2;2016-06-04 18:40:42;"depart";35;"A";6;21;39;39;36496;50696;14652
2;2016-06-04 18:41:05;"depart";37;"A";6;20;40;40;37557;51179;14790
2;2016-06-04 18:41:43;"arrive";59;"A";6;21;40;40;37557;51939;15018
2;2016-06-04 18:42:01;"arrive";60;"A";6;22;40;40;37557;52317;15126
2;2016-06-04 18:42:21;"arrive";61;"A";6;23;40;40;37557;52757;15246
2;2016-06-04 18:43:05;"arrive";62;"A";6;24;40;40;37557;53769;15510
2;2016-06-04 18:43:16;"arrive";63;"A";6;25;40;40;37557;54033;15576
2;2016-06-04 18:43:26;"depart";29;"A";6;24;41;41;38700;54283;15636
2;2016-06-04 18:43:41;"arrive";64;"A";6;25;41;41;38700;54643;15726
2;2016-06-04 18:44:00;"depart";32;"A";6;24;42;42;39865;55118;15840
2;2016-06-04 18:44:09;"arrive";65;"A";6;25;42;42;39865;55334;15894
2;2016-06-04 18:44:17;"arrive";66;"A";6;26;42;42;39865;55534;15942
2;2016-06-04 18:44:22;"arrive";67;"A";6;27;42;42;39865;55664;15972
2;2016-06-04 18:44:27;"arrive";68;"A";6;28;42;42;39865;55799;16002
2;2016-06-04 18:44:52;"arrive";69;"A";6;29;42;42;39865;56499;16152
2;2016-06-04 18:45:08;"arrive";70;"A";6;30;42;42;39865;56963;16248
2;2016-06-04 18:45:13;"arrive";71;"A";6;31;42;42;39865;57113;16278
2;2016-06-04 18:45:21;"arrive";72;"A";6;32;42;42;39865;57361;16326
2;2016-06-04 18:45:50;"arrive";73;"A";6;33;42;42;39865;58289;16500
2;2016-06-04 18:45:53;"depart";36;"A";6;32;43;43;41137;58388;16518
2;2016-06-04 18:46:01;"arrive";74;"A";6;33;43;43;41137;58644;16566
2;2016-06-04 18:46:17;"arrive";75;"A";6;34;43;43;41137;59172;16662
2;2016-06-04 18:46:57;"arrive";76;"A";6;35;43;43;41137;60532;16902
2;2016-06-04 18:47:21;"depart";27;"A";6;34;44;44;42475;61372;17046
2;2016-06-04 18:47:29;"depart";42;"A";6;33;45;45;43807;61644;17094
2;2016-06-04 18:47:43;"depart";34;"A";6;32;46;46;45136;62106;17178
2;2016-06-04 18:48:01;"arrive";77;"A";6;33;46;46;45136;62682;17286
2;2016-06-04 18:48:03;"arrive";78;"A";6;34;46;46;45136;62748;17298
2;2016-06-04 18:48:29;"arrive";79;"A";6;35;46;46;45136;63632;17454
2;2016-06-04 18:48:59;"arrive";80;"A";6;36;46;46;45136;64682;17634
2;2016-06-04 18:49:05;"arrive";81;"A";6;37;46;46;45136;64898;17670
2;2016-06-04 18:49:51;"arrive";82;"A";6;38;46;46;45136;66600;17946
2;2016-06-04 18:49:55;"arrive";83;"A";6;39;46;46;45136;66752;17970
2;2016-06-04 18:50:01;"arrive";84;"A";6;40;46;46;45136;66986;18006
2;2016-06-04 18:50:14;"arrive";85;"A";6;41;46;46;45136;67506;18084
2;2016-06-04 18:50:17;"depart";39;"A";6;40;47;47;46528;67629;18102
2;2016-06-04 18:50:26;"arrive";86;"A";6;41;47;47;46528;67989;18156
2;2016-06-04 18:50:29;"arrive";87;"A";6;42;47;47;46528;68112;18174
2;2016-06-04 18:52:18;"depart";41;"A";6;41;48;48;48033;72690;18828
2;2016-06-04 18:52:28;"depart";44;"A";6;40;49;49;49545;73100;18888
2;2016-06-04 18:52:39;"depart";43;"A";6;39;50;50;51038;73540;18954
2;2016-06-04 18:54:31;"arrive";88;"A";6;40;50;50;51038;77908;19626
2;2016-06-04 18:54:48;"depart";45;"A";6;39;51;51;52611;78588;19728
2;2016-06-04 18:55:12;"arrive";89;"A";6;40;51;51;52611;79524;19872
2;2016-06-04 18:57:01;"arrive";90;"A";6;41;51;51;52611;83884;20526
2;2016-06-04 18:57:51;"depart";49;"A";6;40;52;52;54342;85934;20826
2;2016-06-04 18:59:40;"depart";38;"A";6;39;53;53;56167;90294;21480
2;2016-06-04 19:00:20;"depart";48;"A";6;38;54;54;57982;91854;21720
3;2016-06-04 18:00:00;"start";0;"";6;2;0;0;0;0;0
3;2016-06-04 18:00:09;"arrive";1;"A";6;3;0;0;0;18;54
3;2016-06-04 18:01:00;"depart";-6;"I";6;2;1;1;60;171;360
3;2016-06-04 18:01:00;"depart";-4;"I";6;1;2;2;120;171;360
3;2016-06-04 18:01:10;"arrive";2;"A";6;2;2;2;120;181;420
3;2016-06-04 18:01:17;"depart";-5;"I";6;1;3;3;188;195;462
3;2016-06-04 18:01:39;"arrive";3;"A";6;2;3;3;188;217;594
3;2016-06-04 18:01:54;"depart";-2;"I";6;1;4;4;232;247;684
3;2016-06-04 18:02:44;"depart";1;"A";6;0;5;5;297;297;984
3;2016-06-04 18:03:09;"depart";-1;"I";5;0;5;6;297;297;1134
3;2016-06-04 18:03:24;"arrive";4;"A";6;0;5;6;297;297;1209
3;2016-06-04 18:05:15;"arrive";5;"A";6;1;5;6;297;297;1875
3;2016-06-04 18:05:32;"arrive";6;"A";6;2;5;6;297;314;1977
3;2016-06-04 18:05:41;"arrive";7;"A";6;3;5;6;297;332;2031
3;2016-06-04 18:05:43;"arrive";8;"A";6;4;5;6;297;338;2043
3;2016-06-04 18:06:05;"depart";-8;"I";6;3;6;7;347;426;2175
3;2016-06-04 18:06:11;"arrive";9;"A";6;4;6;7;347;444;2211
3;2016-06-04 18:06:18;"arrive";10;"A";6;5;6;7;347;472;2253
3;2016-06-04 18:06:22;"arrive";11;"A";6;6;6;7;347;492;2277
3;2016-06-04 18:06:55;"depart";3;"A";6;5;7;8;430;690;2475
3;2016-06-04 18:07:00;"arrive";12;"A";6;6;7;8;430;715;2505
3;2016-06-04 18:08:04;"arrive";13;"A";6;7;7;8;430;1099;2889
3;2016-06-04 18:08:54;"arrive";14;"A";6;8;7;8;430;1449;3189
3;2016-06-04 18:09:00;"arrive";15;"A";6;9;7;8;430;1497;3225
3;2016-06-04 18:09:02;"depart";5;"A";6;8;8;9;631;1515;3237
3;2016-06-04 18:09:36;"arrive";16;"A";6;9;8;9;631;1787;3441
3;2016-06-04 18:10:15;"arrive";17;"A";6;10;8;9;631;2138;3675
3;2016-06-04 18:10:35;"depart";-3;"I";6;9;9;10;923;2338;3795
3;2016-06-04 18:10:49;"arrive";18;"A";6;10;9;10;923;2464;3879
3;2016-06-04 18:11:08;"arrive";19;"A";6;11;9;10;923;2654;3993
3;2016-06-04 18:11:14;"arrive";20;"A";6;12;9;10;923;2720;4029
3;2016-06-04 18:11:48;"depart";-7;"I";6;11;10;11;1260;3128;4233
3;2016-06-04 18:12:06;"arrive";21;"A";6;12;10;11;1260;3326;4341
3;2016-06-04 18:12:23;"depart";6;"A";6;11;11;12;1625;3530;4443
3;2016-06-04 18:13:11;"arrive";22;"A";6;12;11;12;1625;4058;4731
3;2016-06-04 18:13:13;"depart";9;"A";6;11;12;13;2036;4082;4743
3;2016-06-04 18:13:13;"depart";10;"A";6;10;13;14;2409;4082;4743
3;2016-06-04 18:13:22;"arrive";23;"A";6;11;13;14;2409;4172;4797
3;2016-06-04 18:14:18;"arrive";24;"A";6;12;13;14;2409;4788;5133
3;2016-06-04 18:14:36;"depart";4;"A";6;11;14;15;2801;5004;5241
3;2016-06-04 18:14:48;"depart";12;"A";6;10;15;16;3155;5136;5313
3;2016-06-04 18:16:13;"arrive";25;"A";6;11;15;16;3155;5986;5823
3;2016-06-04 18:16:17;"arrive";26;"A";6;12;15;16;3155;6030;5847
3;2016-06-04 18:16:20;"arrive";27;"A";6;13;15;16;3155;6066;5865
3;2016-06-04 18:16:22;"depart";8;"A";6;12;16;17;3597;6092;5877
3;2016-06-04 18:17:07;"depart";7;"A";6;11;17;18;4048;6632;6147
3;2016-06-04 18:18:23;"arrive";28;"A";6;12;17;18;4048;7468;6603
3;2016-06-04 18:18:49;"arrive";29;"A";6;13;17;18;4048;7780;6759
3;2016-06-04 18:18:54;"arrive";30;"A";6;14;17;18;4048;7845;6789
3;2016-06-04 18:19:03;"arrive";31;"A";6;15;17;18;4048;7971;6843
3;2016-06-04 18:19:12;"depart";14;"A";6;14;18;19;4585;8106;6897
3;2016-06-04 18:19:14;"depart";13;"A";6;13;19;20;5090;8134;6909
3;2016-06-04 18:19:33;"depart";15;"A";6;12;20;21;5595;8381;7023
3;2016-06-04 18:20:18;"arrive";32;"A";6;13;20;21;5595;8921;7293
3;2016-06-04 18:20:32;"arrive";33;"A";6;14;20;21;5595;9103;7377
3;2016-06-04 18:21:28;"depart";19;"A";6;13;21;22;6209;9887;7713
3;2016-06-04 18:21:30;"depart";17;"A";6;12;22;23;6773;9913;7725
3;2016-06-04 18:22:03;"depart";16;"A";6;11;23;24;7305;10309;7923
3;2016-06-04 18:22:32;"depart";22;"A";6;10;24;25;7855;10628;8097
3;2016-06-04 18:23:31;"depart";21;"A";6;9;25;26;8408;11218;8451
3;2016-06-04 18:23:42;"depart";23;"A";6;8;26;27;8857;11317;8517
3;2016-06-04 18:23:44;"arrive";34;"A";6;9;26;27;8857;11333;8529
3;2016-06-04 18:25:04;"depart";18;"A";6;8;27;28;9384;12053;9009
3;2016-06-04 18:26:19;"arrive";35;"A";6;9;27;28;9384;12653;9459
3;2016-06-04 18:26:57;"depart";25;"A";6;8;28;29;10021;12995;9687
3;2016-06-04 18:27:06;"depart";27;"A";6;7;29;30;10544;13067;9741
3;2016-06-04 18:26:47;"depart";28;"A";6;6;30;31;11022;12934;9627
3;2016-06-04 18:27:11;"depart";11;"A";6;5;31;32;11519;13078;9771
3;2016-06-04 18:27:14;"depart";20;"A";6;4;32;33;12010;13093;9789
