"round";"time";"type";"clientNum";"chamada";"busyServers";"queueSize";"numDelayed";"numServed";"cumD";"cumQ";"cumB"
1;2016-06-01 18:00:00;"start";0;"";7;1;0;0;0;0;0
1;2016-06-01 18:00:52;"arrive";1;"A";8;1;0;0;0;52;364
1;2016-06-01 18:01:54;"arrive";2;"A";9;1;0;0;0;114;860
1;2016-06-01 18:02:03;"arrive";3;"A";9;2;0;0;0;123;941
1;2016-06-01 18:02:38;"depart";1;"A";9;1;1;1;158;193;1256
1;2016-06-01 18:02:40;"depart";-2;"I";9;0;2;2;195;195;1274
1;2016-06-01 18:02:43;"depart";-5;"I";8;0;2;3;195;195;1301
1;2016-06-01 18:02:48;"depart";2;"A";7;0;2;4;195;195;1341
1;2016-06-01 18:02:48;"depart";-6;"I";6;0;2;5;195;195;1341
1;2016-06-01 18:02:49;"depart";-8;"I";5;0;2;6;195;195;1347
1;2016-06-01 18:03:41;"arrive";4;"A";6;0;2;6;195;195;1607
1;2016-06-01 18:04:00;"arrive";5;"A";7;0;2;6;195;195;1721
1;2016-06-01 18:04:10;"arrive";6;"A";8;0;2;6;195;195;1791
1;2016-06-01 18:04:51;"depart";-3;"I";7;0;2;7;195;195;2119
1;2016-06-01 18:05:07;"depart";-7;"I";6;0;2;8;195;195;2231
1;2016-06-01 18:05:26;"depart";4;"A";5;0;2;9;195;195;2345
1;2016-06-01 18:06:18;"depart";3;"A";4;0;2;10;195;195;2605
1;2016-06-01 18:06:38;"depart";-1;"I";3;0;2;11;195;195;2685
1;2016-06-01 18:06:56;"depart";-4;"I";2;0;2;12;195;195;2739
1;2016-06-01 18:07:17;"arrive";7;"A";3;0;2;12;195;195;2781
1;2016-06-01 18:07:46;"arrive";8;"A";4;0;2;12;195;195;2868
1;2016-06-01 18:08:40;"arrive";9;"A";5;0;2;12;195;195;3084
1;2016-06-01 18:09:41;"arrive";10;"AP";6;0;2;12;195;195;3389
1;2016-06-01 18:10:00;"arrive";11;"A";7;0;2;12;195;195;3503
1;2016-06-01 18:10:10;"depart";8;"A";6;0;2;13;195;195;3573
1;2016-06-01 18:10:40;"arrive";12;"A";7;0;2;13;195;195;3753
1;2016-06-01 18:10:54;"arrive";13;"A";8;0;2;13;195;195;3851
1;2016-06-01 18:11:40;"depart";13;"A";7;0;2;14;195;195;4219
1;2016-06-01 18:11:40;"depart";11;"A";6;0;2;15;195;195;4219
1;2016-06-01 18:12:10;"depart";9;"A";5;0;2;16;195;195;4399
1;2016-06-01 18:12:41;"depart";5;"A";4;0;2;17;195;195;4554
1;2016-06-01 18:13:08;"arrive";14;"A";5;0;2;17;195;195;4662
1;2016-06-01 18:13:27;"arrive";15;"A";6;0;2;17;195;195;4757
1;2016-06-01 18:13:59;"depart";6;"A";5;0;2;18;195;195;4949
1;2016-06-01 18:14:35;"depart";12;"A";4;0;2;19;195;195;5129
1;2016-06-01 18:15:06;"arrive";16;"A";5;0;2;19;195;195;5253
1;2016-06-01 18:15:48;"arrive";17;"A";6;0;2;19;195;195;5463
1;2016-06-01 18:15:50;"arrive";18;"A";7;0;2;19;195;195;5475
1;2016-06-01 18:16:33;"depart";16;"A";6;0;2;20;195;195;5776
1;2016-06-01 18:18:22;"arrive";19;"A";7;0;2;20;195;195;6430
1;2016-06-01 18:18:36;"depart";10;"AP";6;0;2;21;195;195;6528
1;2016-06-01 18:18:46;"arrive";20;"A";7;0;2;21;195;195;6588
1;2016-06-01 18:20:08;"depart";15;"A";6;0;2;22;195;195;7162
1;2016-06-01 18:23:54;"depart";19;"A";5;0;2;23;195;195;8518
1;2016-06-01 18:23:54;"depart";14;"A";4;0;2;24;195;195;8518
1;2016-06-01 18:24:04;"arrive";21;"A";5;0;2;24;195;195;8558
1;2016-06-01 18:24:18;"depart";18;"A";4;0;2;25;195;195;8628
1;2016-06-01 18:24:22;"arrive";22;"A";5;0;2;25;195;195;8644
1;2016-06-01 18:24:50;"depart";22;"A";4;0;2;26;195;195;8784
1;2016-06-01 18:25:10;"arrive";23;"A";5;0;2;26;195;195;8864
1;2016-06-01 18:26:57;"arrive";24;"A";6;0;2;26;195;195;9399
1;2016-06-01 18:27:07;"arrive";25;"A";7;0;2;26;195;195;9459
1;2016-06-01 18:27:21;"depart";7;"A";6;0;2;27;195;195;9557
1;2016-06-01 18:27:37;"depart";21;"A";5;0;2;28;195;195;9653
1;2016-06-01 18:28:10;"arrive";26;"A";6;0;2;28;195;195;9818
1;2016-06-01 18:28:37;"depart";23;"A";5;0;2;29;195;195;9980
1;2016-06-01 18:28:50;"arrive";27;"A";6;0;2;29;195;195;10045
1;2016-06-01 18:28:52;"arrive";28;"A";7;0;2;29;195;195;10057
1;2016-06-01 18:29:04;"arrive";29;"A";8;0;2;29;195;195;10141
1;2016-06-01 18:29:31;"arrive";30;"A";9;0;2;29;195;195;10357
1;2016-06-01 18:29:40;"depart";24;"A";8;0;2;30;195;195;10438
1;2016-06-01 18:29:40;"arrive";31;"A";9;0;2;30;195;195;10438
1;2016-06-01 18:29:56;"arrive";32;"A";9;1;2;30;195;195;10582
1;2016-06-01 18:30:04;"depart";26;"A";9;0;3;31;203;203;10654
1;2016-06-01 18:30:16;"arrive";33;"A";9;1;3;31;203;203;10762
1;2016-06-01 18:30:20;"depart";20;"A";9;0;4;32;207;207;10798
1;2016-06-01 18:30:33;"arrive";34;"A";9;1;4;32;207;207;10915
1;2016-06-01 18:30:38;"arrive";35;"A";9;2;4;32;207;212;10960
1;2016-06-01 18:31:19;"depart";33;"A";9;1;5;33;253;294;11329
1;2016-06-01 18:31:24;"arrive";36;"A";9;2;5;33;253;299;11374
1;2016-06-01 18:31:35;"arrive";37;"A";9;3;5;33;253;321;11473
1;2016-06-01 18:31:50;"arrive";38;"A";9;4;5;33;253;366;11608
1;2016-06-01 18:32:03;"depart";27;"A";9;3;6;34;338;418;11725
1;2016-06-01 18:32:17;"depart";35;"A";9;2;7;35;391;460;11851
1;2016-06-01 18:32:20;"depart";31;"A";9;1;8;36;436;466;11878
1;2016-06-01 18:33:13;"arrive";39;"A";9;2;8;36;436;519;12355
1;2016-06-01 18:33:40;"depart";34;"A";9;1;9;37;546;573;12598
1;2016-06-01 18:33:46;"depart";17;"A";9;0;10;38;579;579;12652
1;2016-06-01 18:33:48;"arrive";40;"A";9;1;10;38;579;579;12670
1;2016-06-01 18:33:53;"depart";37;"A";9;0;11;39;584;584;12715
1;2016-06-01 18:35:11;"depart";32;"A";8;0;11;40;584;584;13417
1;2016-06-01 18:35:45;"depart";28;"A";7;0;11;41;584;584;13689
1;2016-06-01 18:35:53;"depart";29;"A";6;0;11;42;584;584;13745
1;2016-06-01 18:36:14;"depart";30;"A";5;0;11;43;584;584;13871
1;2016-06-01 18:36:15;"depart";40;"A";4;0;11;44;584;584;13876
1;2016-06-01 18:36:46;"depart";36;"A";3;0;11;45;584;584;14000
1;2016-06-01 18:37:29;"arrive";41;"A";4;0;11;45;584;584;14129
1;2016-06-01 18:37:36;"arrive";42;"A";5;0;11;45;584;584;14157
1;2016-06-01 18:37:49;"arrive";43;"A";6;0;11;45;584;584;14222
1;2016-06-01 18:38:19;"arrive";44;"A";7;0;11;45;584;584;14402
1;2016-06-01 18:38:41;"arrive";45;"A";8;0;11;45;584;584;14556
1;2016-06-01 18:38:48;"depart";41;"A";7;0;11;46;584;584;14612
1;2016-06-01 18:39:13;"depart";45;"A";6;0;11;47;584;584;14787
1;2016-06-01 18:39:34;"arrive";46;"A";7;0;11;47;584;584;14913
1;2016-06-01 18:39:38;"arrive";47;"A";8;0;11;47;584;584;14941
1;2016-06-01 18:40:06;"depart";25;"A";7;0;11;48;584;584;15165
1;2016-06-01 18:40:11;"arrive";48;"A";8;0;11;48;584;584;15200
1;2016-06-01 18:40:35;"arrive";49;"A";9;0;11;48;584;584;15392
1;2016-06-01 18:40:46;"depart";39;"A";8;0;11;49;584;584;15491
1;2016-06-01 18:41:08;"depart";43;"A";7;0;11;50;584;584;15667
1;2016-06-01 18:41:29;"depart";44;"A";6;0;11;51;584;584;15814
1;2016-06-01 18:42:05;"arrive";50;"A";7;0;11;51;584;584;16030
1;2016-06-01 18:42:08;"depart";50;"A";6;0;11;52;584;584;16051
1;2016-06-01 18:42:11;"arrive";51;"A";7;0;11;52;584;584;16069
1;2016-06-01 18:42:50;"arrive";52;"A";8;0;11;52;584;584;16342
1;2016-06-01 18:43:21;"depart";46;"A";7;0;11;53;584;584;16590
1;2016-06-01 18:43:25;"arrive";53;"A";8;0;11;53;584;584;16618
1;2016-06-01 18:43:35;"arrive";54;"A";9;0;11;53;584;584;16698
1;2016-06-01 18:44:02;"arrive";55;"A";9;1;11;53;584;584;16941
1;2016-06-01 18:44:30;"arrive";56;"A";9;2;11;53;584;612;17193
1;2016-06-01 18:44:37;"depart";42;"A";9;1;12;54;619;626;17256
1;2016-06-01 18:44:58;"arrive";57;"A";9;2;12;54;619;647;17445
1;2016-06-01 18:45:05;"depart";52;"A";9;1;13;55;654;661;17508
1;2016-06-01 18:45:07;"arrive";58;"A";9;2;13;55;654;663;17526
1;2016-06-01 18:45:27;"depart";49;"A";9;1;14;56;683;703;17706
1;2016-06-01 18:45:30;"depart";57;"A";9;0;15;57;706;706;17733
1;2016-06-01 18:45:59;"depart";38;"A";8;0;15;58;706;706;17994
1;2016-06-01 18:46:11;"depart";53;"A";7;0;15;59;706;706;18090
1;2016-06-01 18:46:56;"depart";54;"A";6;0;15;60;706;706;18405
1;2016-06-01 18:48:05;"depart";55;"A";5;0;15;61;706;706;18819
1;2016-06-01 18:48:15;"arrive";59;"A";6;0;15;61;706;706;18869
1;2016-06-01 18:50:06;"arrive";60;"A";7;0;15;61;706;706;19535
1;2016-06-01 18:50:52;"depart";48;"A";6;0;15;62;706;706;19857
1;2016-06-01 18:51:45;"depart";51;"A";5;0;15;63;706;706;20175
1;2016-06-01 18:52:20;"depart";56;"A";4;0;15;64;706;706;20350
1;2016-06-01 18:52:34;"arrive";61;"A";5;0;15;64;706;706;20406
1;2016-06-01 18:53:35;"arrive";62;"A";6;0;15;64;706;706;20711
1;2016-06-01 18:53:57;"arrive";63;"A";7;0;15;64;706;706;20843
1;2016-06-01 18:54:14;"depart";47;"A";6;0;15;65;706;706;20962
1;2016-06-01 18:54:54;"depart";60;"A";5;0;15;66;706;706;21202
1;2016-06-01 18:55:57;"depart";61;"A";4;0;15;67;706;706;21517
1;2016-06-01 18:56:12;"arrive";64;"A";5;0;15;67;706;706;21577
1;2016-06-01 18:58:30;"depart";59;"A";4;0;15;68;706;706;22267
1;2016-06-01 18:59:24;"depart";64;"A";3;0;15;69;706;706;22483
1;2016-06-01 18:59:56;"arrive";65;"A";4;0;15;69;706;706;22579
1;2016-06-01 19:00:04;"depart";62;"A";3;0;15;70;706;706;22611
2;2016-06-01 18:00:00;"start";0;"";7;1;0;0;0;0;0
2;2016-06-01 18:00:32;"arrive";1;"A";8;1;0;0;0;32;224
2;2016-06-01 18:00:37;"depart";-5;"I";8;0;1;1;37;37;264
2;2016-06-01 18:00:54;"arrive";2;"A";9;0;1;1;37;37;400
2;2016-06-01 18:01:42;"depart";-3;"I";8;0;1;2;37;37;832
2;2016-06-01 18:02:25;"arrive";3;"A";9;0;1;2;37;37;1176
2;2016-06-01 18:03:46;"depart";-1;"I";8;0;1;3;37;37;1905
2;2016-06-01 18:04:03;"depart";-8;"I";7;0;1;4;37;37;2041
2;2016-06-01 18:06:24;"arrive";4;"A";8;0;1;4;37;37;3028
2;2016-06-01 18:06:31;"depart";-4;"I";7;0;1;5;37;37;3084
2;2016-06-01 18:06:49;"depart";4;"A";6;0;1;6;37;37;3210
2;2016-06-01 18:07:21;"arrive";5;"A";7;0;1;6;37;37;3402
2;2016-06-01 18:07:27;"arrive";6;"A";8;0;1;6;37;37;3444
2;2016-06-01 18:07:36;"arrive";7;"A";9;0;1;6;37;37;3516
2;2016-06-01 18:08:47;"arrive";8;"A";9;1;1;6;37;37;4155
2;2016-06-01 18:08:57;"depart";-2;"I";9;0;2;7;47;47;4245
2;2016-06-01 18:09:07;"arrive";9;"A";9;1;2;7;47;47;4335
2;2016-06-01 18:09:10;"depart";-6;"I";9;0;3;8;50;50;4362
2;2016-06-01 18:11:06;"arrive";10;"A";9;1;3;8;50;50;5406
2;2016-06-01 18:11:22;"arrive";11;"A";9;2;3;8;50;66;5550
2;2016-06-01 18:11:33;"depart";2;"A";9;1;4;9;77;88;5649
2;2016-06-01 18:12:10;"depart";1;"A";9;0;5;10;125;125;5982
2;2016-06-01 18:12:17;"depart";7;"A";8;0;5;11;125;125;6045
2;2016-06-01 18:12:46;"arrive";12;"A";9;0;5;11;125;125;6277
2;2016-06-01 18:13:12;"depart";9;"A";8;0;5;12;125;125;6511
2;2016-06-01 18:15:36;"depart";12;"A";7;0;5;13;125;125;7663
2;2016-06-01 18:15:50;"arrive";13;"A";8;0;5;13;125;125;7761
2;2016-06-01 18:16:30;"arrive";14;"A";9;0;5;13;125;125;8081
2;2016-06-01 18:16:41;"arrive";15;"A";9;1;5;13;125;125;8180
2;2016-06-01 18:17:48;"arrive";16;"A";9;2;5;13;125;192;8783
2;2016-06-01 18:17:55;"arrive";17;"A";9;3;5;13;125;206;8846
2;2016-06-01 18:18:41;"arrive";18;"A";9;4;5;13;125;344;9260
2;2016-06-01 18:18:46;"depart";5;"A";9;3;6;14;250;364;9305
2;2016-06-01 18:19:11;"depart";11;"A";9;2;7;15;333;439;9530
2;2016-06-01 18:20:31;"depart";3;"A";9;1;8;16;489;599;10250
2;2016-06-01 18:20:34;"depart";15;"A";9;0;9;17;602;602;10277
2;2016-06-01 18:22:06;"arrive";19;"AP";9;1;9;17;602;602;11105
2;2016-06-01 18:23:35;"depart";14;"A";9;0;10;18;691;691;11906
2;2016-06-01 18:24:03;"arrive";20;"A";9;1;10;18;691;691;12158
2;2016-06-01 18:24:30;"depart";13;"A";9;0;11;19;718;718;12401
2;2016-06-01 18:24:37;"arrive";21;"A";9;1;11;19;718;718;12464
2;2016-06-01 18:25:01;"depart";16;"A";9;0;12;20;742;742;12680
2;2016-06-01 18:25:07;"arrive";22;"A";9;1;12;20;742;742;12734
2;2016-06-01 18:25:28;"arrive";23;"A";9;2;12;20;742;763;12923
2;2016-06-01 18:25:34;"arrive";24;"A";9;3;12;20;742;775;12977
2;2016-06-01 18:26:39;"arrive";25;"A";9;4;12;20;742;970;13562
2;2016-06-01 18:27:42;"depart";8;"A";9;3;13;21;897;1222;14129
2;2016-06-01 18:28:33;"depart";17;"A";9;2;14;22;1082;1375;14588
2;2016-06-01 18:28:45;"depart";23;"A";9;1;15;23;1273;1399;14696
2;2016-06-01 18:30:54;"arrive";26;"A";9;2;15;23;1273;1528;15857
2;2016-06-01 18:31:02;"arrive";27;"A";9;3;15;23;1273;1544;15929
2;2016-06-01 18:31:10;"depart";-7;"I";9;2;16;24;1544;1568;16001
2;2016-06-01 18:34:48;"depart";18;"A";9;1;17;25;1778;2004;17963
2;2016-06-01 18:36:18;"arrive";28;"A";9;2;17;25;1778;2094;18773
2;2016-06-01 18:36:54;"depart";22;"A";9;1;18;26;2130;2166;19097
2;2016-06-01 18:37:17;"arrive";29;"A";9;2;18;26;2130;2189;19304
2;2016-06-01 18:37:29;"depart";21;"A";9;1;19;27;2201;2213;19412
2;2016-06-01 18:37:57;"depart";25;"A";9;0;20;28;2241;2241;19664
2;2016-06-01 18:38:19;"depart";19;"AP";8;0;20;29;2241;2241;19862
2;2016-06-01 18:38:50;"depart";6;"A";7;0;20;30;2241;2241;20110
2;2016-06-01 18:40:04;"arrive";30;"A";8;0;20;30;2241;2241;20628
2;2016-06-01 18:40:10;"arrive";31;"A";9;0;20;30;2241;2241;20676
2;2016-06-01 18:40:55;"depart";26;"A";8;0;20;31;2241;2241;21081
2;2016-06-01 18:41:00;"depart";27;"A";7;0;20;32;2241;2241;21121
2;2016-06-01 18:42:57;"arrive";32;"A";8;0;20;32;2241;2241;21940
2;2016-06-01 18:43:14;"arrive";33;"A";9;0;20;32;2241;2241;22076
2;2016-06-01 18:43:58;"arrive";34;"A";9;1;20;32;2241;2241;22472
2;2016-06-01 18:44:06;"arrive";35;"A";9;2;20;32;2241;2249;22544
2;2016-06-01 18:44:17;"arrive";36;"A";9;3;20;32;2241;2271;22643
2;2016-06-01 18:44:20;"arrive";37;"A";9;4;20;32;2241;2280;22670
2;2016-06-01 18:44:24;"arrive";38;"A";9;5;20;32;2241;2296;22706
2;2016-06-01 18:45:08;"arrive";39;"A";9;6;20;32;2241;2516;23102
2;2016-06-01 18:45:20;"depart";30;"A";9;5;21;33;2323;2588;23210
2;2016-06-01 18:45:28;"arrive";40;"A";9;6;21;33;2323;2628;23282
2;2016-06-01 18:46:51;"depart";20;"A";9;5;22;34;2488;3126;24029
2;2016-06-01 18:46:56;"depart";33;"A";9;4;23;35;2647;3151;24074
2;2016-06-01 18:47:10;"depart";36;"A";9;3;24;36;2817;3207;24200
2;2016-06-01 18:47:58;"depart";35;"A";9;2;25;37;3031;3351;24632
2;2016-06-01 18:48:32;"depart";29;"A";9;1;26;38;3235;3419;24938
2;2016-06-01 18:48:46;"arrive";41;"A";9;2;26;38;3235;3433;25064
2;2016-06-01 18:50:46;"depart";31;"A";9;1;27;39;3553;3673;26144
2;2016-06-01 18:51:23;"arrive";42;"A";9;2;27;39;3553;3710;26477
2;2016-06-01 18:51:51;"depart";10;"A";9;1;28;40;3738;3766;26729
2;2016-06-01 18:52:17;"depart";37;"A";9;0;29;41;3792;3792;26963
2;2016-06-01 18:52:23;"depart";41;"A";8;0;29;42;3792;3792;27017
2;2016-06-01 18:53:05;"arrive";43;"A";9;0;29;42;3792;3792;27353
2;2016-06-01 18:53:15;"arrive";44;"A";9;1;29;42;3792;3792;27443
2;2016-06-01 18:53:35;"depart";43;"A";9;0;30;43;3812;3812;27623
2;2016-06-01 18:53:49;"arrive";45;"A";9;1;30;43;3812;3812;27749
2;2016-06-01 18:54:03;"arrive";46;"A";9;2;30;43;3812;3826;27875
2;2016-06-01 18:54:08;"depart";40;"A";9;1;31;44;3831;3836;27920
2;2016-06-01 18:54:13;"arrive";47;"A";9;2;31;44;3831;3841;27965
2;2016-06-01 18:54:26;"arrive";48;"A";9;3;31;44;3831;3867;28082
2;2016-06-01 18:54:33;"arrive";49;"A";9;4;31;44;3831;3888;28145
2;2016-06-01 18:54:59;"depart";28;"A";9;3;32;45;3887;3992;28379
2;2016-06-01 18:57:56;"arrive";50;"A";9;4;32;45;3887;4523;29972
2;2016-06-01 18:59:10;"arrive";51;"A";9;5;32;45;3887;4819;30638
2;2016-06-01 18:59:22;"depart";38;"A";9;4;33;46;4196;4879;30746
2;2016-06-01 18:59:35;"depart";34;"A";9;3;34;47;4505;4931;30863
2;2016-06-01 18:59:54;"depart";44;"A";9;2;35;48;4826;4988;31034
2;2016-06-01 19:00:05;"depart";39;"A";9;1;36;49;4955;5010;31133
3;2016-06-01 18:00:00;"start";0;"";7;1;0;0;0;0;0
3;2016-06-01 18:00:03;"depart";-4;"I";7;0;1;1;3;3;21
3;2016-06-01 18:00:04;"arrive";1;"A";8;0;1;1;3;3;28
3;2016-06-01 18:00:19;"arrive";2;"A";9;0;1;1;3;3;148
3;2016-06-01 18:00:23;"depart";-2;"I";8;0;1;2;3;3;184
3;2016-06-01 18:01:05;"depart";1;"A";7;0;1;3;3;3;520
3;2016-06-01 18:01:49;"arrive";3;"A";8;0;1;3;3;3;828
3;2016-06-01 18:02:02;"arrive";4;"A";9;0;1;3;3;3;932
3;2016-06-01 18:02:16;"depart";4;"A";8;0;1;4;3;3;1058
3;2016-06-01 18:02:24;"arrive";5;"A";9;0;1;4;3;3;1122
3;2016-06-01 18:02:54;"arrive";6;"A";9;1;1;4;3;3;1392
3;2016-06-01 18:03:25;"arrive";7;"A";9;2;1;4;3;34;1671
3;2016-06-01 18:03:35;"arrive";8;"A";9;3;1;4;3;54;1761
3;2016-06-01 18:04:12;"arrive";9;"AP";9;4;1;4;3;165;2094
3;2016-06-01 18:04:16;"arrive";10;"A";9;5;1;4;3;181;2130
3;2016-06-01 18:04:17;"depart";-8;"I";9;4;2;5;8;186;2139
3;2016-06-01 18:04:21;"arrive";11;"A";9;5;2;5;8;202;2175
3;2016-06-01 18:04:28;"depart";5;"A";9;4;3;6;102;237;2238
3;2016-06-01 18:04:39;"depart";-6;"I";9;3;4;7;176;281;2337
3;2016-06-01 18:04:42;"arrive";12;"A";9;4;4;7;176;290;2364
3;2016-06-01 18:06:38;"arrive";13;"A";9;5;4;7;176;754;3408
3;2016-06-01 18:07:23;"arrive";14;"A";9;6;4;7;176;979;3813
3;2016-06-01 18:07:55;"depart";-3;"I";9;5;5;8;436;1171;4101
3;2016-06-01 18:08:24;"arrive";15;"A";9;6;5;8;436;1316;4362
3;2016-06-01 18:08:42;"arrive";16;"A";9;7;5;8;436;1424;4524
3;2016-06-01 18:09:14;"depart";-7;"I";9;6;6;9;734;1648;4812
3;2016-06-01 18:09:39;"arrive";17;"A";9;7;6;9;734;1798;5037
3;2016-06-01 18:09:55;"depart";-1;"I";9;6;7;10;1068;1910;5181
3;2016-06-01 18:10:24;"depart";9;"AP";9;5;8;11;1410;2084;5442
3;2016-06-01 18:10:42;"depart";6;"A";9;4;9;12;1654;2174;5604
3;2016-06-01 18:12:24;"arrive";18;"A";9;5;9;12;1654;2582;6522
3;2016-06-01 18:12:36;"depart";13;"A";9;4;10;13;1967;2642;6630
3;2016-06-01 18:13:23;"depart";11;"A";9;3;11;14;2266;2830;7053
3;2016-06-01 18:13:40;"depart";7;"A";9;2;12;15;2564;2881;7206
3;2016-06-01 18:15:11;"depart";10;"A";9;1;13;16;2896;3063;8025
3;2016-06-01 18:15:51;"depart";-5;"I";9;0;14;17;3103;3103;8385
3;2016-06-01 18:16:13;"arrive";19;"A";9;1;14;17;3103;3103;8583
3;2016-06-01 18:16:57;"depart";3;"A";9;0;15;18;3147;3147;8979
3;2016-06-01 18:17:41;"arrive";20;"A";9;1;15;18;3147;3147;9375
3;2016-06-01 18:17:50;"depart";17;"A";9;0;16;19;3156;3156;9456
3;2016-06-01 18:18:00;"depart";12;"A";8;0;16;20;3156;3156;9546
3;2016-06-01 18:18:39;"depart";15;"A";7;0;16;21;3156;3156;9858
3;2016-06-01 18:19:10;"arrive";21;"A";8;0;16;21;3156;3156;10075
3;2016-06-01 18:19:22;"arrive";22;"A";9;0;16;21;3156;3156;10171
3;2016-06-01 18:20:05;"depart";18;"A";8;0;16;22;3156;3156;10558
3;2016-06-01 18:20:07;"arrive";23;"A";9;0;16;22;3156;3156;10574
3;2016-06-01 18:21:30;"arrive";24;"A";9;1;16;22;3156;3156;11321
3;2016-06-01 18:21:31;"depart";20;"A";9;0;17;23;3157;3157;11330
3;2016-06-01 18:21:41;"arrive";25;"A";9;1;17;23;3157;3157;11420
3;2016-06-01 18:22:00;"arrive";26;"A";9;2;17;23;3157;3176;11591
3;2016-06-01 18:22:05;"depart";23;"A";9;1;18;24;3181;3186;11636
3;2016-06-01 18:22:08;"depart";19;"A";9;0;19;25;3189;3189;11663
3;2016-06-01 18:23:37;"arrive";27;"A";9;1;19;25;3189;3189;12464
3;2016-06-01 18:24:16;"arrive";28;"A";9;2;19;25;3189;3228;12815
3;2016-06-01 18:24:20;"depart";25;"A";9;1;20;26;3232;3236;12851
3;2016-06-01 18:24:20;"depart";21;"A";9;0;21;27;3236;3236;12851
3;2016-06-01 18:24:34;"depart";14;"A";8;0;21;28;3236;3236;12977
3;2016-06-01 18:25:52;"depart";28;"A";7;0;21;29;3236;3236;13601
3;2016-06-01 18:26:11;"depart";22;"A";6;0;21;30;3236;3236;13734
3;2016-06-01 18:28:44;"depart";26;"A";5;0;21;31;3236;3236;14652
3;2016-06-01 18:30:35;"depart";16;"A";4;0;21;32;3236;3236;15207
3;2016-06-01 18:32:45;"depart";24;"A";3;0;21;33;3236;3236;15727
3;2016-06-01 18:33:42;"depart";27;"A";2;0;21;34;3236;3236;15898
3;2016-06-01 18:33:50;"depart";8;"A";1;0;21;35;3236;3236;15914
3;2016-06-01 18:41:30;"depart";2;"A";0;0;21;36;3236;3236;16374
3;2016-06-01 18:50:00;"arrive";29;"A";1;0;21;36;3236;3236;16374
3;2016-06-01 18:50:54;"arrive";30;"A";2;0;21;36;3236;3236;16428
3;2016-06-01 18:51:10;"arrive";31;"A";3;0;21;36;3236;3236;16460
3;2016-06-01 18:51:58;"arrive";32;"A";4;0;21;36;3236;3236;16604
3;2016-06-01 18:52:18;"depart";31;"A";3;0;21;37;3236;3236;16684
3;2016-06-01 18:53:57;"depart";30;"A";2;0;21;38;3236;3236;16981
3;2016-06-01 18:56:35;"depart";32;"A";1;0;21;39;3236;3236;17297
3;2016-06-01 18:57:29;"arrive";33;"A";2;0;21;39;3236;3236;17351
3;2016-06-01 18:57:34;"arrive";34;"A";3;0;21;39;3236;3236;17361
3;2016-06-01 19:00:09;"depart";34;"A";2;0;21;40;3236;3236;17826
4;2016-06-01 18:00:00;"start";0;"";7;1;0;0;0;0;0
4;2016-06-01 18:00:10;"arrive";1;"A";8;1;0;0;0;10;70
4;2016-06-01 18:00:13;"arrive";2;"A";9;1;0;0;0;13;94
4;2016-06-01 18:00:21;"depart";-6;"I";9;0;1;1;21;21;166
4;2016-06-01 18:00:22;"arrive";3;"A";9;1;1;1;21;21;175
4;2016-06-01 18:01:06;"arrive";4;"A";9;2;1;1;21;65;571
4;2016-06-01 18:01:14;"depart";-7;"I";9;1;2;2;73;81;643
4;2016-06-01 18:01:14;"arrive";5;"A";9;2;2;2;73;81;643
4;2016-06-01 18:01:25;"arrive";6;"A";9;3;2;2;73;103;742
4;2016-06-01 18:01:30;"depart";-8;"I";9;2;3;3;97;118;787
4;2016-06-01 18:02:51;"depart";-4;"I";9;1;4;4;194;280;1516
4;2016-06-01 18:03:20;"depart";-5;"I";9;0;5;5;309;309;1777
4;2016-06-01 18:04:05;"depart";1;"A";8;0;5;6;309;309;2182
4;2016-06-01 18:04:49;"depart";-2;"I";7;0;5;7;309;309;2534
4;2016-06-01 18:05:55;"depart";6;"A";6;0;5;8;309;309;2996
4;2016-06-01 18:06:15;"depart";2;"A";5;0;5;9;309;309;3116
4;2016-06-01 18:07:00;"depart";4;"A";4;0;5;10;309;309;3341
4;2016-06-01 18:13:15;"arrive";7;"A";5;0;5;10;309;309;4841
4;2016-06-01 18:13:27;"arrive";8;"A";6;0;5;10;309;309;4901
4;2016-06-01 18:13:33;"arrive";9;"A";7;0;5;10;309;309;4937
4;2016-06-01 18:13:45;"depart";7;"A";6;0;5;11;309;309;5021
4;2016-06-01 18:13:52;"arrive";10;"A";7;0;5;11;309;309;5063
4;2016-06-01 18:14:32;"arrive";11;"A";8;0;5;11;309;309;5343
4;2016-06-01 18:14:35;"arrive";12;"A";9;0;5;11;309;309;5367
4;2016-06-01 18:15:37;"depart";12;"A";8;0;5;12;309;309;5925
4;2016-06-01 18:16:06;"depart";5;"A";7;0;5;13;309;309;6157
4;2016-06-01 18:16:22;"arrive";13;"A";8;0;5;13;309;309;6269
4;2016-06-01 18:17:45;"depart";10;"A";7;0;5;14;309;309;6933
4;2016-06-01 18:17:53;"arrive";14;"A";8;0;5;14;309;309;6989
4;2016-06-01 18:18:35;"arrive";15;"A";9;0;5;14;309;309;7325
4;2016-06-01 18:18:43;"depart";13;"A";8;0;5;15;309;309;7397
4;2016-06-01 18:18:52;"arrive";16;"A";9;0;5;15;309;309;7469
4;2016-06-01 18:19:02;"arrive";17;"A";9;1;5;15;309;309;7559
4;2016-06-01 18:19:12;"arrive";18;"A";9;2;5;15;309;319;7649
4;2016-06-01 18:19:31;"depart";16;"A";9;1;6;16;338;357;7820
