"servers";"round";"time";"type";"clientNum";"chamada";"busyServers";"queueSize";"numDelayed";"numServed";"cumD";"cumQ";"cumB"
7;1;2016-06-05 18:00:00;"start";0;"";7;0;0;0;0;0;0
7;1;2016-06-05 18:01:58;"arrive";1;"A";7;1;0;0;0;0;826,394800424576
7;1;2016-06-05 18:02:19;"arrive";2;"A";7;2;0;0;0;21,0564000606537;973,789600849152
7;1;2016-06-05 18:02:24;"arrive";3;"A";7;3;0;0;0;31,1692001819611;1009,18440127373
7;1;2016-06-05 18:02:36;"arrive";4;"A";7;4;0;0;0;67,3384003639221;1093,5792016983
7;1;2016-06-05 18:02:42;"arrive";5;"A";7;5;0;0;0;91,5640006065369;1135,97400212288
7;1;2016-06-05 18:03:11;"depart";-4;"I";7;4;1;1;72,9435999393463;235,153999090195;1337
7;1;2016-06-05 18:03:58;"arrive";6;"A";7;5;1;1;72,9435999393463;424,507600545883;1668,36880254745
7;1;2016-06-05 18:04:03;"arrive";7;"A";7;6;1;1;72,9435999393463;449,789600849152;1703,76360297203
7;1;2016-06-05 18:04:47;"arrive";8;"A";7;7;1;1;72,9435999393463;714,128001213074;2012,15840339661
7;1;2016-06-05 18:05:59;"arrive";9;"A";7;8;1;1;72,9435999393463;1218,52280163765;2516,55320382118
7;1;2016-06-05 18:06:09;"arrive";10;"A";7;9;1;1;72,9435999393463;1298,97400212288;2586,94800424576
7;1;2016-06-05 18:06:13;"arrive";11;"A";7;10;1;1;72,9435999393463;1335,48160266876;2615,34280467033
7;1;2016-06-05 18:07:05;"depart";-7;"I";7;9;2;2;358,830799818039;1849,27759599686;2975
7;1;2016-06-05 18:07:51;"arrive";12;"A";7;10;2;2;358,830799818039;2269,36880254745;3301,73760509491
7;1;2016-06-05 18:07:57;"arrive";13;"A";7;11;2;2;358,830799818039;2329,93280315399;3344,13240551949
7;1;2016-06-05 18:08:02;"depart";-6;"I";7;10;3;3;696,661599636078;2376,86759448051;3374
7;1;2016-06-05 18:08:14;"depart";-1;"I";7;9;4;4;1034,43599939346;2496,86759448051;3458
7;1;2016-06-05 18:08:48;"depart";1;"A";7;8;5;5;1400,15399909019;2802,86759448051;3696
7;1;2016-06-05 18:08:51;"depart";-2;"I";7;7;6;6;1692,81559872627;2826,86759448051;3717
7;1;2016-06-05 18:09:25;"depart";-3;"I";7;6;7;7;2014,4207983017;3064,86759448051;3955
7;1;2016-06-05 18:10:39;"depart";-5;"I";7;5;8;8;2365,96959781647;3508,86759448051;4473
7;1;2016-06-05 18:11:46;"arrive";14;"A";7;6;8;8;2365,96959781647;3847,81559872627;4947,52720594406
7;1;2016-06-05 18:11:51;"depart";6;"A";7;5;9;9;2717,46199727058;3873,07799363136;4977
7;1;2016-06-05 18:11:56;"arrive";15;"A";7;6;9;9;2717,46199727058;3902,30799818039;5017,92200636864
7;1;2016-06-05 18:12:37;"depart";2;"A";7;5;10;10;3104,89799666405;4143,23199272156;5299
7;1;2016-06-05 18:12:45;"depart";5;"A";7;4;11;11;3496,27759599686;4183,23199272156;5355
7;1;2016-06-05 18:13:40;"depart";8;"A";7;3;12;12;3844,60079526901;4403,23199272156;5740
7;1;2016-06-05 18:16:41;"arrive";16;"A";7;4;12;12;3844,60079526901;4948,93919563293;7013,31680679321
7;1;2016-06-05 18:18:00;"arrive";17;"A";7;5;12;12;3844,60079526901;5265,16479587555;7566,71160721779
7;1;2016-06-05 18:18:06;"arrive";18;"A";7;6;12;12;3844,60079526901;5290,44679617882;7602,10640764236
7;1;2016-06-05 18:18:08;"depart";7;"A";7;5;13;13;4454,86759448051;5302,35558962822;7616
7;1;2016-06-05 18:18:12;"depart";3;"A";7;4;14;14;4840,07799363136;5322,35558962822;7644
7;1;2016-06-05 18:18:59;"arrive";19;"A";7;5;14;14;4840,07799363136;5510,6419942379;7973,50120806694
7;1;2016-06-05 18:19:47;"arrive";20;"A";7;6;14;14;4840,07799363136;5750,92399454117;8309,89600849152
7;1;2016-06-05 18:20:01;"arrive";21;"A";7;7;14;14;4840,07799363136;5835,26239490509;8408,29080891609
7;1;2016-06-05 18:20:19;"depart";14;"A";7;6;15;15;5342,23199272156;5959,971585989;8533
7;1;2016-06-05 18:20:19;"arrive";22;"A";7;7;15;15;5342,23199272156;5961,41639399529;8534,68560934067
7;1;2016-06-05 18:20:41;"arrive";23;"A";7;8;15;15;5342,23199272156;6115,81119441986;8689,08040976524
7;1;2016-06-05 18:21:09;"depart";13;"A";7;7;16;16;5609,3295917511;6337,43358325958;8883
7;1;2016-06-05 18:21:28;"depart";12;"A";7;6;17;17;5816,37079071999;6470,43358325958;9016
7;1;2016-06-05 18:22:47;"depart";9;"A";7;5;18;18;6097,35558962822;6944,43358325958;9569
7;1;2016-06-05 18:23:29;"depart";10;"A";7;4;19;19;6367,2839884758;7154,43358325958;9863
7;1;2016-06-05 18:23:32;"arrive";24;"A";7;5;19;19;6367,2839884758;7167,84798908234;9886,47521018982
7;1;2016-06-05 18:23:43;"depart";11;"A";7;4;20;20;6603,15598726273;7221,07998180389;9961
7;1;2016-06-05 18:24:11;"arrive";25;"A";7;5;20;20;6603,15598726273;7334,71998786926;10159,8700106144
7;1;2016-06-05 18:24:48;"arrive";26;"A";7;6;20;20;6603,15598726273;7520,00198817253;10419,264811039
7;1;2016-06-05 18:25:54;"arrive";27;"A";7;7;20;20;6603,15598726273;7916,34038853645;10881,6596114635
7;1;2016-06-05 18:26:03;"arrive";28;"A";7;8;20;20;6603,15598726273;7979,73518896103;10945,0544118881
7;1;2016-06-05 18:27:35;"depart";20;"A";7;7;21;21;7056,971585989;8711,1015753746;11585
7;1;2016-06-05 18:27:40;"depart";17;"A";7;6;22;22;7497,73078465462;8746,1015753746;11620
7;1;2016-06-05 18:28:23;"arrive";29;"A";7;7;22;22;7497,73078465462;9007,91518592834;11925,4492123127
7;1;2016-06-05 18:28:45;"arrive";30;"A";7;8;22;22;7497,73078465462;9162,30998635292;12079,8440127373
7;1;2016-06-05 18:29:05;"arrive";31;"A";7;9;22;22;7497,73078465462;9322,76118683815;12220,2388131618
7;1;2016-06-05 18:29:37;"depart";15;"A";7;8;23;23;8033,43358325958;9604,02556991577;12439
7;1;2016-06-05 18:31:20;"depart";4;"A";7;7;24;24;8501,07998180389;10428,0255699158;13160
7;1;2016-06-05 18:31:56;"depart";18;"A";7;6;25;25;8965,66998028755;10680,0255699158;13412
7;1;2016-06-05 18:32:11;"arrive";32;"A";7;7;25;25;8965,66998028755;10774,8543815613;13522,6336135864
7;1;2016-06-05 18:33:21;"depart";24;"A";7;6;26;26;9478,20357871056;11259,2207679749;14007
7;1;2016-06-05 18:33:45;"arrive";33;"A";7;7;26;26;9478,20357871056;11408,3879799843;14181,028414011
7;1;2016-06-05 18:34:24;"depart";23;"A";7;6;27;27;9987,68077707291;11675,3595659733;14448
7;1;2016-06-05 18:34:51;"depart";16;"A";7;5;28;28;10515,1015753746;11837,3595659733;14637
7;1;2016-06-05 18:34:59;"depart";19;"A";7;4;29;29;10910,4659736156;11877,3595659733;14693
7;1;2016-06-05 18:35:08;"depart";22;"A";7;3;30;30;11292,773971796;11913,3595659733;14756
7;1;2016-06-05 18:36:15;"arrive";34;"A";7;4;30;30;11292,773971796;12117,11237216;15231,4232144356
7;1;2016-06-05 18:36:32;"arrive";35;"A";7;5;30;30;11292,773971796;12185,3379724026;15350,8180148602
7;1;2016-06-05 18:36:39;"depart";25;"A";7;4;31;31;11746,0255699158;12215,4679617882;15393
7;1;2016-06-05 18:36:42;"arrive";36;"A";7;5;31;31;11746,0255699158;12227,5895705223;15414,2128152847
7;1;2016-06-05 18:37:34;"depart";21;"A";7;4;32;32;12068,2207679749;12487,4375596046;15778
7;1;2016-06-05 18:37:41;"arrive";37;"A";7;5;32;32;12068,2207679749;12515,7847685814;15827,6076157093
7;1;2016-06-05 18:37:57;"depart";27;"A";7;4;33;33;12319,3595659733;12595,3507573605;15939
7;1;2016-06-05 18:39:18;"depart";30;"A";7;3;34;34;12501,4419639111;12919,3507573605;16506
7;1;2016-06-05 18:39:18;"arrive";38;"A";7;4;34;34;12501,4419639111;12919,780364275;16507,0024161339
7;1;2016-06-05 18:39:53;"depart";28;"A";7;3;35;35;12701,4679617882;13059,2075550556;16751
7;1;2016-06-05 18:39:54;"depart";26;"A";7;2;36;36;12893,4375596046;13062,2075550556;16758
7;1;2016-06-05 18:40:20;"arrive";39;"A";7;3;36;36;12893,4375596046;13114,6067597866;16941,3972165585
7;1;2016-06-05 18:41:37;"depart";36;"A";7;2;37;37;13129,3507573605;13345,0079526901;17479
7;1;2016-06-05 18:41:38;"depart";33;"A";7;1;38;38;13269,2075550556;13347,0079526901;17486
7;1;2016-06-05 18:42:09;"arrive";40;"A";7;2;38;38;13269,2075550556;13378,2639551163;17704,792016983
7;1;2016-06-05 18:42:16;"arrive";41;"A";7;3;38;38;13269,2075550556;13392,3767552376;17754,1868174076
7;1;2016-06-05 18:42:22;"arrive";42;"A";7;4;38;38;13269,2075550556;13410,5459554195;17796,5816178322
7;1;2016-06-05 18:43:07;"depart";35;"A";7;3;39;39;13436,0079526901;13589,0707452297;18109
7;1;2016-06-05 18:43:30;"arrive";43;"A";7;4;39;39;13436,0079526901;13659,346353054;18272,9764182568
7;1;2016-06-05 18:43:55;"arrive";44;"A";7;5;39;39;13436,0079526901;13759,5719532967;18448,3712186813
7;1;2016-06-05 18:43:56;"depart";31;"A";7;4;40;40;13542,751950264;13762,1639399529;18452
7;1;2016-06-05 18:44:01;"arrive";45;"A";7;5;40;40;13542,751950264;13784,3159508705;18490,7660191059
7;1;2016-06-05 18:44:04;"depart";32;"A";7;4;41;41;13650,4395477772;13796,6259372234;18508
7;1;2016-06-05 18:46:13;"arrive";46;"A";7;5;41;41;13650,4395477772;14315,0035483837;19415,1608195305
7;1;2016-06-05 18:46:21;"arrive";47;"A";7;6;41;41;13650,4395477772;14355,285548687;19471,5556199551
7;1;2016-06-05 18:46:59;"depart";37;"A";7;5;42;42;13927,0707452297;14579,3807315826;19733
7;1;2016-06-05 18:47:12;"depart";29;"A";7;4;43;43;14148,6455426216;14644,3807315826;19824
7;1;2016-06-05 18:47:22;"depart";41;"A";7;3;44;44;14355,1639399529;14684,3807315826;19894
7;1;2016-06-05 18:47:35;"depart";34;"A";7;2;45;45;14568,6259372234;14723,3807315826;19985
7;1;2016-06-05 18:48:14;"depart";40;"A";7;1;46;46;14689,0315344334;14801,3807315826;20258
7;1;2016-06-05 18:48:45;"arrive";48;"A";7;2;46;46;14689,0315344334;14833,087934494;20479,9504203796
7;1;2016-06-05 18:49:22;"arrive";49;"A";7;3;46;46;14689,0315344334;14907,2007346153;20739,3452208042
7;1;2016-06-05 18:50:18;"arrive";50;"A";7;4;46;46;14689,0315344334;15075,3699347973;21131,7400212288
7;1;2016-06-05 18:50:22;"arrive";51;"A";7;5;46;46;14689,0315344334;15091,5955350399;21160,1348216534
7;1;2016-06-05 18:50:54;"depart";44;"A";7;4;47;47;14961,3807315826;15247,2135195732;21378
7;1;2016-06-05 18:51:27;"arrive";52;"A";7;5;47;47;14961,3807315826;15382,9447321892;21615,5296220779
7;1;2016-06-05 18:51:40;"arrive";53;"A";7;6;47;47;14961,3807315826;15448,2267324924;21706,9244225025
7;1;2016-06-05 18:52:16;"arrive";54;"A";7;7;47;47;14961,3807315826;15658,5651328564;21952,3192229271
7;1;2016-06-05 18:52:36;"depart";42;"A";7;6;48;48;15191,6735286713;15798,2459099293;22092
7;1;2016-06-05 18:53:23;"depart";38;"A";7;5;49;49;15431,9099256992;16080,2459099293;22421
7;1;2016-06-05 18:53:56;"depart";39;"A";7;4;50;50;15649,0899226665;16245,2459099293;22652
7;1;2016-06-05 18:54:38;"arrive";55;"A";7;5;50;50;15649,0899226665;16413,6539232731;22946,7140233517
7;1;2016-06-05 18:55:13;"arrive";56;"A";7;6;50;50;15649,0899226665;16588,9359235764;23192,1088237762
7;1;2016-06-05 18:56:34;"arrive";57;"A";7;7;50;50;15649,0899226665;17075,2743239403;23759,5036242008
7;1;2016-06-05 18:57:07;"depart";43;"A";7;6;51;51;16053,2135195732;17304,7706997395;23989
7;1;2016-06-05 18:57:31;"depart";50;"A";7;5;52;52;16416,2807164192;17448,7706997395;24157
7;1;2016-06-05 18:59:52;"depart";49;"A";7;4;53;53;16907,2915132046;18153,7706997395;25144
7;1;2016-06-05 19:00:53;"depart";46;"A";7;3;54;54;17424,2459099293;18397,7706997395;25571
7;2;2016-06-05 18:00:00;"start";0;"";7;0;0;0;0;0;0
7;2;2016-06-05 18:00:06;"arrive";1;"A";7;1;0;0;0;0;42,3948004245758
7;2;2016-06-05 18:00:50;"depart";-2;"I";7;0;1;1;43,9435999393463;43,9435999393463;350
7;2;2016-06-05 18:01:05;"arrive";2;"A";7;1;1;1;43,9435999393463;43,9435999393463;455,789600849152
7;2;2016-06-05 18:03:31;"arrive";3;"A";7;2;1;1;43,9435999393463;190;1478,18440127373
7;2;2016-06-05 18:05:47;"depart";-1;"I";7;1;2;2;325,830799818039;461,661599636078;2429
7;2;2016-06-05 18:06:09;"arrive";4;"A";7;2;2;2;325,830799818039;483,887199878693;2584,5792016983
7;2;2016-06-05 18:07:05;"depart";-3;"I";7;1;3;3;539,661599636078;595,435999393463;2975
7;2;2016-06-05 18:07:30;"depart";-7;"I";7;0;4;4;620,435999393463;620,435999393463;3150
7;2;2016-06-05 18:08:09;"arrive";5;"A";7;1;4;4;620,435999393463;620,435999393463;3424,97400212288
7;2;2016-06-05 18:08:15;"depart";2;"A";7;0;5;5;626,153999090195;626,153999090195;3465
7;2;2016-06-05 18:08:18;"arrive";6;"A";7;1;5;5;626,153999090195;626,153999090195;3488,36880254745
7;2;2016-06-05 18:08:25;"arrive";7;"A";7;2;5;5;626,153999090195;633,210399150848;3537,76360297203
7;2;2016-06-05 18:08:28;"depart";-6;"I";7;1;6;6;635,815598726273;638,420798301697;3556
7;2;2016-06-05 18:09:26;"arrive";8;"A";7;2;6;6;635,815598726273;696,871998786926;3965,15840339661
7;2;2016-06-05 18:09:31;"depart";4;"A";7;1;7;7;701,420798301697;705,969597816467;3997
7;2;2016-06-05 18:09:46;"arrive";9;"A";7;2;7;7;701,420798301697;721,47719836235;4105,55320382118
7;2;2016-06-05 18:09:54;"depart";5;"A";7;1;8;8;728,969597816467;736,461997270584;4158
7;2;2016-06-05 18:09:55;"depart";-5;"I";7;0;9;9;737,461997270584;737,461997270584;4165
7;2;2016-06-05 18:10:00;"arrive";10;"A";7;1;9;9;737,461997270584;737,461997270584;4203,94800424576
7;2;2016-06-05 18:10:25;"arrive";11;"A";7;2;9;9;737,461997270584;762,518397331238;4379,34280467033
7;2;2016-06-05 18:11:06;"depart";9;"A";7;1;10;10;802,897996664047;843,277595996857;4662
7;2;2016-06-05 18:11:20;"depart";1;"A";7;0;11;11;857,277595996857;857,277595996857;4760
7;2;2016-06-05 18:11:31;"arrive";12;"A";7;1;11;11;857,277595996857;857,277595996857;4841,73760509491
7;2;2016-06-05 18:11:35;"arrive";13;"A";7;2;11;11;857,277595996857;861,33399605751;4870,13240551949
7;2;2016-06-05 18:12:58;"depart";8;"A";7;1;12;12;943,600795269012;1025,86759448051;5446
7;2;2016-06-05 18:13:37;"arrive";14;"A";7;2;12;12;943,600795269012;1065,65719532967;5724,52720594406
7;2;2016-06-05 18:16:11;"arrive";15;"A";7;3;12;12;943,600795269012;1373,76999545097;6802,92200636864
7;2;2016-06-05 18:16:17;"depart";6;"A";7;2;13;13;1224,86759448051;1389,23199272156;6839
7;2;2016-06-05 18:16:24;"arrive";16;"A";7;3;13;13;1224,86759448051;1405,03679466248;6894,31680679321
7;2;2016-06-05 18:17:30;"arrive";17;"A";7;4;13;13;1224,86759448051;1603,20599484444;7356,71160721779
7;2;2016-06-05 18:18:02;"depart";13;"A";7;3;14;14;1489,07799363136;1727,37079071999;7574
7;2;2016-06-05 18:18:29;"arrive";18;"A";7;4;14;14;1489,07799363136;1808,41639399529;7763,10640764236
7;2;2016-06-05 18:18:50;"depart";7;"A";7;3;15;15;1647,23199272156;1892,35558962822;7910
7;2;2016-06-05 18:18:57;"depart";12;"A";7;2;16;16;1799,3295917511;1913,35558962822;7959
7;2;2016-06-05 18:19:00;"arrive";19;"A";7;3;16;16;1799,3295917511;1919,49879193306;7980,50120806694
7;2;2016-06-05 18:20:46;"arrive";20;"A";7;4;16;16;1799,3295917511;2237,66799211502;8722,89600849152
7;2;2016-06-05 18:21:44;"depart";10;"A";7;3;17;17;2052,37079071999;2469,15598726273;9128
7;2;2016-06-05 18:22:02;"depart";16;"A";7;2;18;18;2265,35558962822;2523,15598726273;9254
7;2;2016-06-05 18:22:02;"arrive";21;"A";7;3;18;18;2265,35558962822;2523,52478981018;9255,29080891609
7;2;2016-06-05 18:22:11;"arrive";22;"A";7;4;18;18;2265,35558962822;2550,69398999214;9318,68560934067
7;2;2016-06-05 18:22:28;"arrive";23;"A";7;5;18;18;2265,35558962822;2618,91959023476;9438,08040976524
7;2;2016-06-05 18:22:50;"depart";15;"A";7;4;19;19;2495,2839884758;2727,43358325958;9590
7;2;2016-06-05 18:23:20;"arrive";24;"A";7;5;19;19;2495,2839884758;2848,84798908234;9802,47521018982
7;2;2016-06-05 18:23:32;"arrive";25;"A";7;6;19;19;2495,2839884758;2909,1299893856;9886,8700106144
7;2;2016-06-05 18:23:48;"arrive";26;"AP";7;7;19;19;2495,2839884758;3005,46838974953;9999,26481103897
7;2;2016-06-05 18:24:32;"arrive";27;"A";7;8;19;19;2495,2839884758;3313,8631901741;10307,6596114635
7;2;2016-06-05 18:24:35;"depart";11;"A";7;7;20;20;2541,8175868988;3333,68077707291;10325
7;2;2016-06-05 18:24:36;"arrive";28;"A";7;8;20;20;2541,8175868988;3344,73518896103;10336,0544118881
7;2;2016-06-05 18:24:52;"depart";3;"A";7;7;21;21;2787,68958568573;3468,1015753746;10444
7;2;2016-06-05 18:25:10;"arrive";29;"A";7;8;21;21;2787,68958568573;3598,5507876873;10574,4492123127
7;2;2016-06-05 18:26:23;"depart";20;"A";7;7;22;22;3048,505184412;4177,46597361565;11081
7;2;2016-06-05 18:28:39;"depart";19;"A";7;6;23;23;3436,26438307762;5129,46597361565;12033
7;2;2016-06-05 18:28:56;"depart";-4;"I";7;5;24;24;3823,96718168259;5231,46597361565;12152
7;2;2016-06-05 18:29:29;"depart";26;"AP";7;4;25;25;4192,6135802269;5396,46597361565;12383
7;2;2016-06-05 18:29:40;"depart";21;"A";7;3;26;26;4560,20357871056;5440,46597361565;12460
7;2;2016-06-05 18:29:56;"depart";17;"A";7;2;27;27;4883,68077707291;5488,46597361565;12572
7;2;2016-06-05 18:34:24;"arrive";30;"A";7;3;27;27;4883,68077707291;6025,84997725487;14452,8440127373
7;2;2016-06-05 18:34:36;"arrive";31;"A";7;4;27;27;4883,68077707291;6062,01917743683;14537,2388131618
7;2;2016-06-05 18:34:39;"arrive";32;"A";7;5;27;27;4883,68077707291;6074,24477767944;14558,6336135864
7;2;2016-06-05 18:34:42;"arrive";33;"A";7;6;27;27;4883,68077707291;6089,52677798271;14580,028414011
7;2;2016-06-05 18:34:47;"arrive";34;"A";7;7;27;27;4883,68077707291;6119,86517834663;14615,4232144356
7;2;2016-06-05 18:34:49;"depart";25;"A";7;6;28;28;5496,1015753746;6127,44196391106;14623
7;2;2016-06-05 18:35:15;"depart";27;"A";7;5;29;29;6100,46597361565;6283,44196391106;14805
7;2;2016-06-05 18:37:20;"arrive";35;"A";7;6;29;29;6100,46597361565;6913,31197452545;15686,8180148602
7;2;2016-06-05 18:37:29;"arrive";36;"A";7;7;29;29;6100,46597361565;6961,65037488937;15743,2128152847
7;2;2016-06-05 18:37:38;"depart";22;"A";7;6;30;30;6293,77397179604;7024,43755960464;15806
7;2;2016-06-05 18:38:00;"arrive";37;"A";7;7;30;30;6293,77397179604;7156,95837306976;15960,6076157093
7;2;2016-06-05 18:38:18;"depart";29;"A";7;6;31;31;6515,02556991577;7282,35075736046;16086
7;2;2016-06-05 18:40:34;"arrive";38;"A";7;7;31;31;6515,02556991577;8099,2099711895;17039,0024161339
7;2;2016-06-05 18:41:43;"depart";14;"A";7;6;32;32;6938,22076797485;8581,20755505562;17521
7;2;2016-06-05 18:41:43;"depart";23;"A";7;5;33;33;7358,35956597328;8581,20755505562;17521
7;2;2016-06-05 18:42:42;"depart";30;"A";7;4;34;34;7832,44196391106;8876,20755505562;17934
7;2;2016-06-05 18:43:43;"arrive";39;"A";7;5;34;34;7832,44196391106;9121,00596451759;18362,3972165585
7;2;2016-06-05 18:43:49;"arrive";40;"A";7;6;34;34;7832,44196391106;9151,28796482086;18404,792016983
7;2;2016-06-05 18:44:14;"arrive";41;"A";7;7;34;34;7832,44196391106;9301,62636518478;18580,1868174076
7;2;2016-06-05 18:44:30;"depart";24;"A";7;6;35;35;8261,46796178818;9411,43954777718;18690
7;2;2016-06-05 18:44:55;"arrive";42;"A";7;7;35;35;8261,46796178818;9563,6523630619;18867,5816178322
7;2;2016-06-05 18:45:20;"depart";28;"A";7;6;36;36;8732,43755960464;9736,07074522972;19040
7;2;2016-06-05 18:46:09;"arrive";43;"A";7;7;36;36;8732,43755960464;10032,6219608784;19385,9764182568
7;2;2016-06-05 18:46:44;"arrive";44;"A";7;8;36;36;8732,43755960464;10278,0167613029;19631,3712186813
7;2;2016-06-05 18:46:55;"arrive";45;"A";7;9;36;36;8732,43755960464;10366,4679617882;19708,7660191059
7;2;2016-06-05 18:47:00;"arrive";46;"A";7;10;36;36;8732,43755960464;10411,9755623341;19744,1608195305
7;2;2016-06-05 18:47:22;"arrive";47;"A";7;11;36;36;8732,43755960464;10632,5395629406;19898,5556199551
7;2;2016-06-05 18:47:25;"arrive";48;"A";7;12;36;36;8732,43755960464;10666,1599636078;19919,9504203796
7;2;2016-06-05 18:47:35;"depart";35;"A";7;11;37;37;9307,35075736046;10777,6735286713;19985
7;2;2016-06-05 18:47:39;"depart";36;"A";7;10;38;38;9732,20755505562;10821,6735286713;20013
7;2;2016-06-05 18:47:41;"depart";31;"A";7;9;39;39;9970,00795269012;10841,6735286713;20027
7;2;2016-06-05 18:48:03;"arrive";49;"A";7;10;39;39;9970,00795269012;11046,5459554195;20186,3452208042
7;2;2016-06-05 18:48:56;"arrive";50;"A";7;11;39;39;9970,00795269012;11577,1099560261;20557,7400212288
7;2;2016-06-05 18:51:29;"depart";32;"A";7;10;40;40;10429,751950264;13251,0899226665;21623
7;2;2016-06-05 18:51:33;"depart";37;"A";7;9;41;41;10868,4395477772;13291,0899226665;21651
7;2;2016-06-05 18:51:48;"depart";33;"A";7;8;42;42;11281,0707452297;13426,0899226665;21756
7;2;2016-06-05 18:52:45;"arrive";51;"A";7;9;42;42;11281,0707452297;13889,1011474133;22161,1348216534
7;2;2016-06-05 18:53:09;"arrive";52;"A";7;10;42;42;11281,0707452297;14105,6087479591;22329,5296220779
7;2;2016-06-05 18:53:39;"depart";34;"A";7;9;43;43;11730,6455426216;14396,2807164192;22533
7;2;2016-06-05 18:54:09;"arrive";53;"A";7;10;43;43;11730,6455426216;14675,183545351;22749,9244225025
7;2;2016-06-05 18:54:21;"arrive";54;"A";7;11;43;43;11730,6455426216;14785,7475459576;22827,3192229271
7;2;2016-06-05 18:54:28;"depart";38;"A";7;10;44;44;12194,1639399529;14862,2459099293;22876
7;2;2016-06-05 18:55:22;"arrive";55;"A";7;11;44;44;12194,1639399529;15403,2659432888;23254,7140233517
7;2;2016-06-05 18:55:57;"depart";44;"A";7;10;45;45;12735,6259372234;15787,1439065933;23499
7;2;2016-06-05 18:55:58;"depart";41;"A";7;9;46;46;13273,0315344334;15797,1439065933;23506
7;2;2016-06-05 18:56:14;"depart";40;"A";7;8;47;47;13804,3807315826;15941,1439065933;23618
7;2;2016-06-05 18:56:30;"depart";42;"A";7;7;48;48;14348,6735286713;16069,1439065933;23730
7;2;2016-06-05 18:58:53;"arrive";56;"A";7;8;48;48;14348,6735286713;17071,2527303696;24732,1088237762
7;2;2016-06-05 18:59:47;"arrive";57;"A";7;9;48;48;14348,6735286713;17503,7039308548;25110,5036242008
7;2;2016-06-05 19:00:05;"arrive";58;"A";7;10;48;48;14348,6735286713;17666,2115314007;25236,8984246254
7;3;2016-06-05 18:00:00;"start";0;"";7;0;0;0;0;0;0
7;3;2016-06-05 18:00:07;"arrive";1;"A";7;1;0;0;0;0;49,3948004245758
7;3;2016-06-05 18:00:20;"arrive";2;"A";7;2;0;0;0;13,0564000606537;140,789600849152
7;3;2016-06-05 18:01:08;"depart";-3;"I";7;1;1;1;60,9435999393463;108,830799818039;476
7;3;2016-06-05 18:02:08;"depart";-1;"I";7;0;2;2;168,830799818039;168,830799818039;896
7;3;2016-06-05 18:02:50;"arrive";3;"A";7;1;2;2;168,830799818039;168,830799818039;1191,18440127373
7;3;2016-06-05 18:03:05;"depart";-6;"I";7;0;3;3;183,661599636078;183,661599636078;1295
7;3;2016-06-05 18:03:23;"arrive";4;"A";7;1;3;3;183,661599636078;183,661599636078;1422,5792016983
7;3;2016-06-05 18:03:31;"arrive";5;"A";7;2;3;3;183,661599636078;191,717999696732;1478,97400212288
7;3;2016-06-05 18:03:38;"arrive";6;"A";7;3;3;3;183,661599636078;205,830799818039;1528,36880254745
7;3;2016-06-05 18:04:19;"depart";-5;"I";7;2;4;4;239,435999393463;327,815598726273;1813
7;3;2016-06-05 18:05:23;"depart";-7;"I";7;1;5;5;351,153999090195;455,815598726273;2261
7;3;2016-06-05 18:05:34;"arrive";7;"A";7;2;5;5;351,153999090195;467,210399150848;2340,76360297203
7;3;2016-06-05 18:05:53;"arrive";8;"A";7;3;5;5;351,153999090195;505,323199272156;2474,15840339661
7;3;2016-06-05 18:06:00;"arrive";9;"A";7;4;5;5;351,153999090195;526,492399454117;2523,55320382118
7;3;2016-06-05 18:06:09;"depart";4;"A";7;3;6;6;501,815598726273;560,461997270584;2583
7;3;2016-06-05 18:06:56;"arrive";10;"A";7;4;6;6;501,815598726273;703,153999090195;2915,94800424576
7;3;2016-06-05 18:06:59;"arrive";11;"A";7;5;6;6;501,815598726273;715,379599332809;2937,34280467033
7;3;2016-06-05 18:07:44;"arrive";12;"A";7;6;6;6;501,815598726273;940,661599636078;3252,73760509491
7;3;2016-06-05 18:07:56;"arrive";13;"A";7;7;6;6;501,815598726273;1013;3337,13240551949
7;3;2016-06-05 18:08:06;"depart";-4;"I";7;6;7;7;653,420798301697;1077,86759448051;3402
7;3;2016-06-05 18:08:24;"arrive";14;"A";7;7;7;7;653,420798301697;1190,60519957542;3533,52720594406
7;3;2016-06-05 18:08:29;"arrive";15;"A";7;8;7;7;653,420798301697;1226;3568,92200636864
7;3;2016-06-05 18:08:34;"arrive";16;"A";7;9;7;7;653,420798301697;1266,45120048523;3604,31680679321
7;3;2016-06-05 18:08:58;"depart";-2;"I";7;8;8;8;837,969597816467;1474,3295917511;3766
7;3;2016-06-05 18:09:04;"arrive";17;"A";7;9;8;8;837,969597816467;1530;3814,71160721779
7;3;2016-06-05 18:10:32;"arrive";18;"A";7;10;8;8;837,969597816467;2313,50760054588;4424,10640764236
7;3;2016-06-05 18:10:38;"arrive";19;"A";7;11;8;8;837,969597816467;2374,07160115242;4466,50120806694
7;3;2016-06-05 18:10:56;"arrive";20;"A";7;12;8;8;837,969597816467;2572,69200181961;4592,89600849152
7;3;2016-06-05 18:11:06;"arrive";21;"A";7;13;8;8;837,969597816467;2693,36880254745;4663,29080891609
7;3;2016-06-05 18:11:12;"depart";6;"A";7;12;9;9;1149,46199727058;2768,971585989;4704
7;3;2016-06-05 18:11:28;"arrive";22;"A";7;13;9;9;1149,46199727058;2963,86120200157;4817,68560934067
